donation,gender,age,edu,spouse,housing,nfamily,inc
600000,1,63,3,2,31,62,650
360000,2,61,3,2,31,62,650
360000,1,68,5,2,31,62,660
360000,2,64,4,2,31,62,660
180000,2,53,3,2,31,63,678
480000,1,57,4,2,31,63,650
60000,1,30,4,1,31,63,650
50000,2,38,3,1,33,61,610
100000,2,53,3,2,31,63,660
360000,1,47,4,1,31,62,620
1200000,2,50,6,2,31,62,678
240000,1,39,7,2,31,64,650
20000,1,69,1,2,32,64,660
120000,2,38,6,2,31,62,650
360000,1,44,5,1,33,62,640
360000,1,35,5,2,32,63,650
360000,2,42,4,2,31,64,640
360000,1,37,4,2,31,64,640
360000,2,37,5,2,31,64,640
156000,2,38,5,2,32,62,640
120000,2,50,3,1,33,61,610
10000,1,38,4,2,31,64,650
360000,2,54,5,2,31,62,630
240000,2,37,3,2,33,62,630
30000,2,37,4,2,31,63,660
100000,2,41,5,2,31,62,620
5000,2,15,2,1,31,64,678
480000,2,39,6,4,33,61,620
20000,1,41,6,2,31,64,660
400000,1,60,3,4,34,61,610
120000,1,38,5,2,32,63,630
390000,1,39,5,2,31,64,660
390000,2,38,5,2,31,64,660
12000,2,48,5,2,31,64,640
20000,2,24,4,1,31,64,640
30000,2,21,5,1,31,64,640
300000,1,40,5,2,31,64,660
1500000,1,47,4,2,31,62,678
120000,1,42,6,2,31,64,678
240000,2,40,6,2,31,64,678
120000,1,55,4,2,31,63,678
120000,2,53,3,2,32,64,660
600000,2,43,3,2,31,64,650
30000,1,41,5,1,31,63,630
360000,2,62,1,4,33,62,630
360000,2,43,3,1,33,62,630
1000,1,15,2,1,31,64,678
240000,1,40,6,2,31,62,620
540000,1,60,3,2,31,63,660
300000,2,55,3,2,31,63,660
1200000,1,65,4,2,31,62,640
360000,1,40,5,2,31,64,678
120000,1,51,5,2,31,64,678
120000,1,54,3,3,31,63,660
50000,2,22,5,1,31,63,660
130000,2,22,5,1,33,63,678
360000,1,74,3,2,31,62,620
240000,2,54,3,2,31,63,678
120000,1,30,3,4,33,61,650
240000,1,55,3,4,33,61,630
100000,2,28,3,1,32,63,620
120000,1,49,3,2,33,64,630
600000,2,56,5,2,31,62,640
720000,2,65,3,5,31,61,620
120000,1,56,3,2,31,63,650
1000000,1,46,5,2,31,63,678
15000,2,41,3,2,32,64,660
100000,1,24,3,4,35,61,630
50000,2,34,5,1,31,63,650
20000,1,26,4,1,33,62,640
20000,1,28,4,1,33,62,640
500000,1,26,4,1,33,61,640
240000,2,45,4,4,31,62,630
10000,1,44,5,2,31,62,650
100000,1,60,3,2,31,63,620
180000,2,58,3,2,31,63,620
10000,1,31,3,2,31,63,630
60000,2,42,4,2,31,64,650
220000,1,73,3,2,31,62,640
300000,2,54,3,2,31,63,660
10000,1,64,3,2,31,62,630
100000,2,62,3,2,31,62,630
20000,2,30,5,1,31,63,620
500000,1,48,5,2,31,64,678
10000,2,53,3,2,31,63,640
120000,1,56,3,2,31,63,640
360000,1,54,4,2,31,63,660
540000,1,49,3,2,31,62,660
30000,1,52,4,2,33,63,620
360000,2,43,5,2,31,64,678
360000,2,49,4,2,31,63,660
120000,2,41,5,1,31,63,660
10000,1,41,4,2,31,63,650
40000,2,39,5,2,31,64,678
140000,1,57,3,2,31,63,678
100000,1,42,4,2,31,64,640
240000,1,62,4,2,31,63,678
360000,2,34,6,2,31,63,678
10000,1,65,5,2,31,62,630
20000,1,51,6,2,31,64,678
20000,2,53,5,2,33,62,640
40000,1,64,4,2,31,62,640
240000,1,50,3,2,33,63,650
30000,1,50,3,4,31,63,630
120000,1,56,5,2,33,63,678
240000,2,39,3,2,31,64,630
360000,2,43,5,2,31,63,678
60000,1,45,4,2,31,64,650
360000,2,44,3,2,31,64,650
240000,1,48,5,2,31,63,660
240000,2,43,5,2,31,63,660
40000,2,15,3,1,31,63,660
360000,1,43,4,2,31,64,678
10000,2,41,5,2,31,64,678
30006,1,42,3,2,31,63,630
120000,1,54,5,2,31,61,640
120000,1,64,3,2,31,63,630
120000,1,43,4,2,32,62,640
120000,1,51,2,2,31,62,678
50000,1,61,3,2,31,63,610
500000,1,43,4,2,31,63,678
360000,2,40,4,2,31,63,678
100000,2,29,4,1,31,62,630
120000,2,69,2,2,31,62,630
30000,1,75,1,2,31,62,620
30000,2,73,1,2,31,62,620
1020000,2,40,4,1,31,63,620
960000,1,42,4,2,31,63,650
960000,2,42,4,2,31,63,650
120000,1,52,4,4,33,61,630
200000,2,63,3,2,31,64,640
100000,2,33,4,1,31,64,640
720000,1,69,2,2,31,62,610
1000000,1,52,5,2,31,63,678
360000,1,66,2,2,31,62,620
360000,1,49,3,2,31,63,660
360000,2,49,3,2,31,63,660
240000,1,57,6,2,32,64,650
240000,2,52,5,2,32,64,650
12000,2,21,5,1,32,64,650
210000,2,67,3,3,31,61,620
30000,2,53,5,2,33,64,630
120000,2,15,3,1,35,64,678
100000,1,50,6,2,31,63,660
120000,2,47,6,2,31,64,678
240000,2,42,5,2,31,64,678
780000,1,40,4,1,31,61,650
240000,2,59,5,4,31,62,640
130000,1,40,3,2,31,64,640
360000,2,45,4,1,31,62,678
360000,2,71,1,4,31,62,678
120000,1,61,3,2,31,63,630
250000,1,67,4,2,31,62,620
10000,2,54,4,2,31,64,620
50000,1,64,3,2,31,63,660
120000,2,55,3,2,31,62,620
120000,2,23,5,1,33,61,640
240000,2,30,4,1,33,61,678
120000,1,49,4,4,34,61,630
100000,1,66,3,4,31,61,630
40000,1,28,5,1,33,61,630
240000,1,42,3,1,33,61,640
240000,1,68,1,2,31,64,630
240000,1,38,5,1,31,64,630
50000,1,25,5,1,33,61,620
200000,1,43,5,2,33,61,660
10000,2,46,4,1,35,62,610
200000,2,68,1,5,35,62,610
120000,2,44,5,2,32,64,650
60000,1,68,2,2,31,62,630
60000,1,70,2,2,33,62,630
240000,1,44,5,4,33,61,678
30000,1,49,4,2,31,61,650
360000,2,39,2,1,32,61,650
360000,2,36,6,1,32,61,640
200000,2,33,6,1,33,61,640
60000,2,44,4,2,33,63,630
50000,2,40,5,2,31,64,660
120000,1,60,2,2,31,62,650
50000,1,37,5,2,31,64,630
100000,2,51,4,2,32,63,660
100000,1,65,5,2,31,63,678
100000,1,38,5,1,31,63,678
500000,2,29,5,1,32,62,620
360000,2,34,5,1,31,62,650
480000,2,45,4,2,31,63,650
120000,1,15,3,1,31,63,650
240000,2,61,3,2,31,62,640
120000,1,51,2,2,31,62,640
200000,1,43,7,2,31,64,650
60000,2,65,1,2,31,62,640
360000,2,46,5,2,31,64,650
200000,1,43,5,2,31,64,650
300000,1,69,1,2,31,64,620
360000,1,28,4,1,31,61,640
60000,1,39,5,2,31,64,640
20000,2,57,3,5,31,61,620
60000,1,66,3,2,31,62,630
1200000,1,58,6,2,34,64,620
1200000,2,54,4,2,34,64,620
30000,2,47,3,4,33,61,630
240000,1,13,2,1,31,63,640
240000,2,32,6,1,31,61,640
100000,1,69,0,2,31,61,660
360000,1,42,6,3,31,63,640
120000,1,65,5,2,31,63,620
60000,2,38,6,2,31,63,650
360000,1,69,3,2,31,62,630
360000,2,66,1,2,31,62,630
20000,2,27,4,2,32,63,640
120000,2,29,5,1,32,62,630
120000,1,49,3,2,31,61,630
400000,2,56,3,2,31,63,678
150000,2,32,5,1,31,64,650
2500000,1,39,5,2,31,61,678
120000,1,51,4,2,31,63,678
120000,2,39,5,2,32,63,650
50000,1,15,2,1,32,63,620
240000,2,31,5,1,33,61,630
120000,2,23,4,1,33,61,630
100000,2,31,3,1,35,61,630
600000,2,46,5,1,33,61,630
3000000,2,28,5,1,33,61,640
360000,2,24,5,1,33,61,640
5000,1,45,5,2,32,64,678
200000,2,43,5,2,33,62,630
120000,1,62,7,2,31,62,650
10000,2,44,5,2,31,63,660
240000,2,43,5,2,31,64,678
200000,1,63,5,2,32,62,630
10000,2,40,5,1,31,62,650
240000,1,49,3,1,31,62,610
480000,2,33,4,2,32,64,630
10000,2,74,1,5,35,61,610
120000,2,81,4,5,33,61,620
10000,2,59,2,4,33,61,610
30000,1,80,5,5,33,61,610
1080000,2,63,3,2,33,63,620
30000,2,27,3,1,33,63,620
10000,2,64,4,2,33,62,640
360000,2,36,7,1,32,61,640
100000,2,60,7,2,31,63,678
480000,2,45,3,2,32,62,660
500000,1,44,5,2,32,62,660
360000,1,40,4,2,31,64,678
120000,2,63,4,2,31,62,660
60000,2,76,3,2,32,61,620
360000,1,64,5,2,31,62,650
200000,2,44,6,2,31,64,678
360000,2,49,5,2,31,62,660
120000,2,38,6,2,32,62,660
120000,2,52,5,4,31,62,640
1200000,1,62,7,2,31,64,678
2000000,2,52,7,2,31,64,678
20000,2,41,6,2,32,62,640
540000,2,46,7,2,31,63,678
720000,1,48,7,2,31,63,678
1200000,1,38,5,2,31,64,660
240000,2,46,5,2,31,63,660
600000,2,45,4,1,31,61,650
10000,1,78,3,2,34,62,620
20000,2,69,3,2,34,62,620
600000,2,36,7,2,31,63,650
360000,2,48,4,2,32,63,610
48000,1,58,5,2,31,62,640
120000,2,31,6,2,32,62,678
120000,1,71,3,2,31,62,620
120000,2,64,3,2,31,62,620
240000,2,53,3,4,31,61,640
60000,2,56,7,2,31,63,660
240000,1,40,5,2,31,63,650
240000,1,30,5,1,35,61,640
240000,1,43,4,2,31,63,640
120000,1,68,4,2,31,63,678
1200000,2,66,3,2,31,63,678
1000000,1,45,7,2,31,64,678
240000,2,46,6,2,31,64,678
120000,1,32,5,2,31,63,678
600000,1,46,5,2,31,64,678
120000,1,29,5,1,35,61,610
360000,2,46,6,4,32,61,630
100000,1,44,5,2,31,64,678
30000,2,44,5,2,31,64,678
10000,2,13,2,1,31,64,678
600000,2,40,5,2,31,62,640
60000,1,55,5,2,31,63,678
60000,2,57,4,2,31,63,678
60000,1,42,6,2,32,64,678
60000,2,31,3,2,32,64,678
240000,2,40,4,1,31,63,650
55000,1,49,5,2,31,63,650
100000,2,44,6,2,31,63,650
2000000,1,46,6,2,32,64,678
1080000,2,43,5,2,32,64,678
120000,2,46,6,2,32,63,630
500000,1,60,6,2,31,63,678
300000,2,32,5,1,31,63,678
24000,1,14,2,1,32,63,678
600000,1,47,6,2,31,64,678
60000,2,14,2,1,31,64,678
360000,2,35,5,1,33,61,640
120000,2,21,5,1,32,64,640
50000,1,41,6,2,31,62,640
180000,2,42,4,2,31,62,640
240000,2,44,4,2,32,64,678
360000,2,42,5,2,31,64,640
120000,2,65,4,2,31,62,640
258000,2,56,5,2,31,62,678
1000000,2,62,6,4,31,62,640
240000,1,55,6,2,31,64,678
360000,2,47,6,2,31,64,678
60000,2,19,5,1,31,64,678
300000,2,38,5,2,32,61,620
700000,2,50,5,2,31,63,678
1010000,1,56,6,2,31,64,660
120000,1,23,5,1,31,64,660
360000,2,41,5,2,32,64,678
360000,2,23,5,1,31,63,678
360000,1,52,6,2,33,61,678
180000,2,33,6,1,33,61,630
2400000,1,58,5,2,31,63,678
20000,2,45,6,2,31,63,678
10000,1,55,5,2,31,64,678
120000,2,36,5,2,32,63,660
100000,1,54,5,2,31,63,678
360000,1,58,5,2,31,62,678
42000,2,54,5,2,33,62,678
240000,1,49,6,2,31,64,678
10000,1,50,5,2,31,63,660
10000,1,67,6,2,31,62,630
10000,2,65,3,2,31,62,630
1000000,1,44,5,2,31,64,678
1840000,2,40,5,2,31,64,678
120000,2,14,2,1,31,64,678
1200000,1,46,7,2,31,61,678
150000,1,49,5,2,31,63,650
200000,2,48,5,2,31,63,650
600000,1,38,6,2,31,62,640
600000,2,38,4,2,31,62,640
20000,2,14,2,1,31,64,660
400000,1,45,5,2,32,62,660
360000,2,44,5,2,32,62,660
20000,1,59,5,2,31,63,660
10000,2,51,3,2,31,63,660
32500,2,27,5,1,31,63,660
100000,1,37,3,2,33,64,620
120000,2,38,5,2,31,62,678
720000,2,43,5,2,31,64,678
40000,1,46,5,2,31,63,678
10002,2,41,5,2,31,63,678
240000,1,43,5,2,31,63,678
120000,2,40,6,2,31,63,678
120000,2,45,4,2,31,64,650
30000,2,37,5,2,31,63,650
360000,1,44,4,2,31,64,660
720000,2,41,5,2,31,64,660
720000,1,52,5,2,31,62,678
1800000,2,49,5,2,31,62,678
400000,2,44,4,2,31,64,678
360000,2,13,2,1,31,64,678
1200000,1,47,7,2,32,62,650
360000,2,50,6,2,31,64,678
360000,1,56,4,2,31,64,678
360000,1,46,5,2,31,62,678
240012,2,45,5,2,31,62,678
120000,1,45,7,2,31,64,660
10000,1,58,5,2,31,64,650
100000,2,36,4,2,33,62,650
720000,1,50,5,2,32,64,650
360000,2,15,3,1,32,64,650
30000,2,40,5,2,33,64,660
120000,1,41,5,2,31,62,660
150000,1,47,6,2,32,63,678
1000000,1,68,4,2,31,62,620
300000,1,66,3,2,31,62,640
60000,1,37,5,1,32,62,640
360000,2,35,5,1,32,62,640
120000,2,43,5,2,31,64,660
20000,2,39,5,2,31,64,640
50000,2,31,6,1,32,61,640
240000,1,56,7,2,31,64,660
30000,1,29,5,1,31,63,678
360000,1,49,6,2,31,63,678
120000,2,48,6,2,31,63,678
120000,1,51,4,2,31,64,678
300000,2,50,5,2,31,64,678
600000,2,47,6,2,31,63,678
200000,1,34,6,2,31,62,660
50000,2,66,1,2,31,62,640
240000,2,52,3,2,31,64,630
80000,2,44,3,2,31,64,640
1000000,1,53,7,2,31,62,678
360000,2,50,5,2,31,64,678
360000,1,52,7,2,31,64,678
50000,1,56,5,2,31,62,678
1200000,2,51,3,2,31,64,650
120000,1,49,4,2,31,62,630
120000,1,36,5,2,32,62,640
720000,2,40,5,2,32,62,640
200000,2,66,1,2,31,62,620
100000,1,43,3,1,31,63,620
240000,1,50,3,2,32,63,640
240000,1,76,3,2,31,63,660
300000,2,38,4,2,32,62,678
120000,1,50,5,1,31,61,640
120000,1,40,6,2,32,64,678
360000,2,36,5,2,32,64,678
360000,2,37,5,2,31,64,650
20000,2,38,5,2,31,63,640
120000,1,62,5,2,31,63,650
60000,1,46,5,2,31,63,610
720000,2,38,5,2,31,64,678
120000,1,39,4,2,32,62,640
120000,2,32,3,2,32,62,640
240000,2,28,4,1,32,61,630
30000,1,38,5,2,33,62,640
50000,2,48,3,2,33,64,630
20000,1,47,3,2,33,64,630
120000,2,43,4,2,33,64,630
30000,1,50,5,2,33,64,650
30000,2,49,3,2,33,64,650
570000,2,27,4,1,33,63,620
240000,2,52,6,1,33,61,640
55000,2,54,3,2,31,64,620
1000000,1,41,5,2,31,62,678
30000,2,37,5,2,31,62,678
50000,1,56,4,2,31,64,678
200000,2,51,5,2,31,64,678
12000,2,21,5,1,31,64,678
360000,2,38,5,2,33,64,678
1440000,2,41,6,2,31,63,678
780000,2,34,6,1,32,61,630
36000,2,35,4,2,33,64,650
240000,1,53,3,1,34,61,650
1000000,1,57,5,2,31,64,678
240000,2,55,4,2,31,64,678
200000,1,49,5,2,31,64,650
360000,1,42,3,2,31,64,640
20000,2,56,3,2,32,63,620
240000,1,62,5,2,31,62,650
2400000,2,59,5,2,31,62,650
120000,1,54,5,2,31,63,678
360000,1,49,5,2,32,64,678
700000,2,47,4,2,32,64,678
100000,2,54,3,2,33,64,660
20000,1,57,5,2,32,61,678
1440000,2,56,3,2,33,62,610
150000,1,58,5,2,33,62,610
400000,2,53,5,2,32,64,678
150000,1,25,4,1,32,64,678
350000,2,23,5,1,32,64,678
150000,1,64,3,5,32,61,620
360000,1,61,6,2,32,63,660
900000,1,53,6,5,32,62,678
250000,2,32,6,2,32,62,678
840000,2,38,5,2,32,63,650
840000,1,36,5,2,32,63,650
540000,2,57,3,2,31,64,678
120000,2,33,5,1,31,64,678
390000,2,61,4,2,33,62,650
30000,2,47,2,4,32,63,640
360000,2,48,6,2,31,63,678
360000,1,43,6,2,31,64,678
100000,2,34,5,1,34,61,630
3600000,1,44,5,1,34,61,650
600000,1,66,5,3,34,61,620
360000,1,30,5,1,34,61,620
350000,2,49,4,1,32,62,630
360000,2,36,5,1,32,61,650
150000,2,33,5,1,31,61,640
60000,2,46,5,1,33,61,630
100000,2,36,3,1,33,61,630
1200000,1,68,4,2,31,63,678
100000,1,55,5,2,31,64,678
100000,1,27,5,1,31,64,678
1200000,1,72,5,2,31,62,650
250000,1,40,6,2,31,64,678
120000,2,40,6,2,31,64,678
50000,2,61,5,2,31,62,678
120000,1,51,3,1,31,62,678
360000,1,42,5,2,31,63,640
120000,2,39,5,2,31,63,640
600000,2,57,4,2,31,63,678
600000,1,62,1,2,31,63,678
20000,2,18,5,1,31,64,678
360000,2,52,5,2,32,64,678
100000,2,58,5,2,32,63,640
10000,2,45,3,2,31,64,630
120000,2,43,5,2,31,64,650
30000,2,58,5,2,33,63,650
120000,1,63,3,4,33,61,620
300000,1,39,5,2,31,64,678
100000,2,42,6,2,31,64,678
15000,1,67,2,2,31,62,630
360000,2,44,4,2,31,63,660
15000,2,72,3,3,31,61,620
250000,2,56,3,2,31,62,640
220000,1,70,3,2,32,63,620
120000,1,49,3,2,32,63,678
13000,1,15,3,1,32,63,678
10000,1,62,2,2,31,63,650
1200000,1,44,3,2,32,64,630
1200000,2,44,3,2,32,64,630
293000,2,48,3,5,31,63,630
30000,1,76,3,2,31,62,640
32000,2,64,1,2,31,62,640
15000,1,81,5,2,31,62,610
360000,2,32,4,1,32,63,678
360000,1,50,4,2,32,64,650
480000,2,49,3,2,32,64,650
360000,2,77,6,5,33,62,610
50000,2,58,6,2,31,63,660
480000,1,47,6,2,31,64,660
200000,2,47,5,2,31,64,660
360000,2,41,5,1,31,62,650
240000,2,44,5,2,31,63,650
20000,1,40,5,2,32,64,640
360000,2,31,6,2,31,63,650
120000,2,31,5,2,32,62,678
150000,1,59,5,2,31,64,678
1200000,2,29,5,1,31,64,678
600000,2,61,6,2,31,64,630
50000,2,34,7,1,31,64,630
360000,2,29,4,1,31,63,678
900000,1,44,6,2,32,63,678
50000,2,14,2,1,31,64,650
8000,2,16,3,1,31,63,650
240000,2,57,1,2,35,64,610
120000,2,32,5,1,35,64,610
100000,1,47,6,2,31,64,678
240000,2,33,4,1,31,63,640
360000,1,55,6,1,32,61,630
200000,1,53,3,4,32,61,630
200000,2,46,3,2,32,64,660
30000,2,52,3,2,32,63,640
240000,1,50,3,4,33,61,678
60000,2,42,5,1,31,61,610
312000,1,42,4,2,32,63,678
80000,2,42,6,2,32,64,650
10000,1,36,4,2,32,62,650
400000,2,39,3,2,32,64,678
30000,2,66,2,2,31,63,640
120000,2,36,6,1,31,61,650
360000,2,55,5,2,31,63,640
120000,1,16,3,1,32,64,660
120000,2,61,3,2,31,63,678
200000,1,32,5,1,31,63,678
1000000,1,37,5,2,31,64,660
10000,1,36,6,2,32,63,678
10000,1,58,5,2,31,64,650
160000,2,56,3,2,31,64,650
2500000,1,59,7,2,31,62,678
2500000,2,59,7,2,31,62,678
360000,1,16,3,1,32,64,660
240000,2,52,6,2,31,64,678
480000,2,53,5,2,31,63,678
840000,1,72,7,2,31,62,678
10000,1,43,4,2,31,63,678
160000,2,40,5,2,31,63,678
110000,1,61,5,2,31,63,660
100000,2,47,5,2,31,64,678
300000,1,53,6,2,32,64,678
600000,2,50,5,2,32,64,678
120000,1,54,3,2,31,63,660
20000,2,54,5,2,31,63,660
10000,1,52,3,5,31,63,650
200000,2,49,3,2,33,64,678
10000,2,67,3,5,31,61,610
60000,2,54,4,2,33,63,660
360000,2,44,5,2,31,63,678
500000,2,47,5,2,32,64,678
120000,2,14,2,1,32,64,678
10000,2,42,6,2,33,64,650
120000,1,43,4,2,33,64,650
360000,2,38,5,2,31,64,678
1200000,1,55,5,2,31,63,678
240000,2,49,6,2,31,63,678
600000,1,45,5,2,31,64,678
300000,2,38,5,2,31,64,678
520000,1,50,5,2,32,64,660
50000,2,44,4,2,32,64,660
720000,1,48,5,2,32,64,678
360000,2,46,5,2,32,64,678
400000,2,52,5,2,31,64,678
840000,1,51,5,2,31,63,678
370000,2,51,7,2,31,63,678
3200000,2,45,5,2,31,64,678
25000,2,15,3,1,31,64,660
120000,1,47,3,2,31,63,660
480000,2,63,4,2,32,63,640
120000,2,23,5,1,32,63,640
120000,1,55,5,2,31,62,650
360000,1,55,3,2,31,64,650
720000,2,33,4,1,31,63,678
200000,1,48,4,2,33,64,650
10000,1,33,6,2,32,63,640
240000,1,44,5,2,31,64,678
240000,2,43,5,2,31,64,678
10000,2,40,5,2,32,64,678
10000,1,47,6,2,32,64,678
10000,1,56,4,2,31,63,678
10000,1,44,5,2,31,64,660
360000,2,41,6,2,31,64,660
120000,2,73,3,2,31,62,620
30000,1,44,3,1,33,61,640
840000,2,46,3,2,33,64,678
18000,2,59,3,2,33,61,630
120000,1,60,3,4,31,62,640
240000,1,37,4,2,32,63,640
240000,2,34,4,2,32,63,640
360000,2,53,5,2,31,63,678
120000,1,54,6,2,31,63,660
100000,1,24,5,1,31,63,678
60000,2,27,5,1,31,64,650
360001,1,40,5,2,32,64,678
150000,2,36,5,2,32,64,678
10000,1,56,4,1,33,61,620
120000,1,49,5,4,33,61,620
30000,2,48,3,4,33,62,620
10000,1,51,4,4,32,64,650
60000,1,33,5,2,31,63,630
240000,2,33,5,2,31,62,650
5000,2,21,5,1,31,63,620
120000,1,53,6,2,31,63,650
48000,2,51,5,2,31,64,640
250000,2,39,3,2,31,64,650
480000,1,36,5,1,31,61,640
60000,1,49,5,2,33,64,660
150000,2,50,5,2,33,64,660
20000,1,67,5,2,31,63,640
90000,2,32,5,1,32,62,650
120000,1,41,5,1,31,61,640
240000,1,59,4,4,33,61,660
100000,2,47,3,2,32,64,640
30000,2,35,5,1,31,64,640
20000,2,25,5,1,31,63,630
20000,2,38,5,2,32,63,630
150000,2,47,6,2,33,62,630
490000,1,50,3,4,33,63,630
360000,1,53,5,2,32,62,660
500000,2,51,5,2,32,62,660
30000,1,68,5,2,31,62,640
260000,1,58,7,2,31,62,650
880000,2,54,5,2,31,62,650
50000,1,53,3,4,31,61,660
20000,2,61,3,2,31,63,640
20000,2,59,3,4,31,62,630
240000,2,60,3,2,31,62,678
50000,1,47,3,4,33,61,620
360000,2,40,3,1,33,61,620
120000,2,65,3,2,31,62,620
70000,2,19,3,1,32,64,678
360000,2,45,4,2,31,64,678
360000,2,15,3,1,31,64,678
540000,1,41,5,2,31,64,678
50000,2,38,5,2,31,64,678
100000,1,62,2,4,32,61,610
30000,1,43,3,1,32,61,620
120000,2,53,6,2,32,64,678
1200000,2,46,5,1,32,62,650
480000,1,58,5,2,33,61,650
120000,1,64,3,2,31,63,678
120000,2,63,3,2,31,63,678
120000,1,37,5,1,31,63,678
120000,1,64,3,2,31,64,630
150000,2,64,2,2,31,64,630
100000,1,78,2,2,31,63,640
660000,2,42,4,1,31,63,678
420000,1,58,3,2,31,64,660
5000,2,43,5,2,31,64,640
120000,2,47,3,2,31,64,650
120000,1,65,2,2,31,62,640
60000,1,45,7,1,33,61,620
360000,2,59,3,2,32,62,640
500000,1,40,4,4,33,61,650
60009,2,57,4,2,31,63,650
120000,2,61,3,2,31,63,650
120000,2,33,5,2,35,64,630
120000,2,78,4,5,31,61,620
240000,1,43,3,2,31,64,640
120000,2,44,3,2,31,64,640
60000,2,43,4,2,31,64,640
600000,1,50,5,2,31,64,650
480000,2,50,5,2,31,64,650
60000,2,63,3,2,31,64,660
240000,2,37,5,4,31,64,660
360000,2,45,3,2,31,64,678
360000,1,45,3,2,31,64,678
360000,1,47,4,2,31,63,660
410000,2,45,4,2,31,63,660
720000,2,56,3,2,31,63,650
120000,2,45,3,2,32,63,660
36000,2,56,4,4,35,63,630
300000,2,67,5,2,31,62,630
600000,1,40,4,1,31,62,640
360000,1,27,3,1,32,62,640
240000,2,61,3,2,31,63,610
60000,1,26,6,1,31,63,610
1200000,1,27,5,1,33,61,678
1000000,2,51,3,2,31,63,630
30000,1,23,3,1,31,63,630
100000,1,23,3,1,31,63,630
120000,1,54,3,2,31,62,678
1300000,2,64,5,4,31,61,610
120000,2,59,3,2,31,62,630
240000,1,38,3,2,31,64,640
600000,2,38,5,2,31,64,640
600000,1,42,5,2,32,64,650
120000,2,37,5,2,32,64,650
150000,1,60,3,2,31,64,640
120000,2,55,3,2,31,64,640
120000,1,30,5,1,31,64,640
120000,2,27,5,1,31,64,640
120000,2,23,5,1,31,63,678
30000,2,42,4,2,31,64,630
50000,2,28,6,1,33,64,610
50000,1,24,4,1,33,64,610
110000,2,63,3,4,33,62,620
10000,2,16,3,1,33,64,650
300000,1,50,3,2,32,64,660
300000,2,46,3,2,32,64,660
50000,2,39,6,2,32,63,678
120000,1,38,5,2,31,64,650
500000,1,50,3,2,31,63,650
480000,1,31,4,2,32,63,678
480000,2,32,5,2,32,63,678
100000,1,49,3,2,33,64,630
300000,2,45,4,2,33,64,630
100000,1,20,5,1,31,64,678
1680000,2,44,5,2,32,64,630
240000,1,68,3,2,31,62,610
30000,1,58,5,2,32,63,678
60000,1,57,4,2,31,64,660
100000,1,74,5,2,31,62,640
120000,2,65,5,2,31,63,678
480000,1,45,5,2,31,64,678
360000,2,42,5,2,31,64,678
10000,1,57,5,2,32,63,678
240000,2,27,5,1,32,63,678
60000,2,29,5,1,31,64,650
240000,1,61,4,2,31,64,678
200000,1,25,4,1,31,64,678
10000,2,38,5,2,31,64,640
1200000,1,59,3,4,32,62,678
120000,1,43,4,2,31,64,660
60000,2,35,5,2,32,64,630
120000,2,28,5,1,32,63,630
30000,2,31,5,1,31,64,678
200000,2,62,3,2,31,62,630
600000,2,43,5,2,31,64,678
120000,2,31,5,2,32,63,650
50000,1,62,5,2,31,62,678
200000,2,62,5,2,31,62,678
300000,1,59,3,2,31,62,678
240000,1,66,5,2,32,62,620
120000,2,61,3,2,32,62,620
120000,1,55,5,2,32,64,640
720000,1,49,3,2,31,64,630
60000,2,48,5,2,31,64,630
60000,2,48,4,2,31,63,678
480000,2,41,4,2,31,62,678
40006,1,25,4,1,31,64,630
10000,2,41,3,4,35,63,630
360000,2,63,3,2,31,62,678
360000,1,44,5,2,32,62,660
1000000,2,47,6,2,32,62,660
360000,1,48,6,2,31,64,610
600000,2,25,5,2,31,64,650
120000,2,32,4,2,32,62,640
10000,1,61,2,2,31,62,610
10000,2,58,3,2,31,62,610
90000,2,20,5,1,31,64,630
1000000,2,45,4,2,31,64,660
500000,1,36,5,2,31,63,678
360000,2,44,6,2,31,63,678
240000,2,47,5,2,31,63,660
120000,2,57,1,2,31,62,650
120000,1,22,4,1,31,64,678
320400,2,21,5,1,31,64,678
480000,1,42,6,2,31,63,678
10000,2,13,2,1,31,64,678
600000,1,43,7,2,31,64,660
360000,1,42,6,2,31,64,678
360000,1,44,5,2,31,63,650
1000000,2,24,5,1,35,61,630
200000,2,35,5,2,32,63,630
360000,1,28,5,1,31,64,678
360000,1,50,3,2,31,63,650
2000000,1,69,7,2,31,62,660
24000,1,44,4,2,31,64,650
10000,2,38,5,2,31,64,678
1200000,1,49,6,2,31,63,678
1480000,2,68,5,2,31,62,678
600000,1,62,6,2,31,62,678
100000,1,63,5,2,31,64,678
1500000,2,62,5,2,31,64,678
100000,2,70,3,5,31,63,678
120000,1,41,5,2,31,63,678
36000,2,40,5,2,31,64,660
500000,2,73,5,2,31,63,630
610000,2,44,5,2,31,64,678
780000,2,40,6,1,31,61,640
320000,2,51,5,2,31,62,678
240000,1,80,3,2,31,63,620
360000,2,37,5,2,31,62,678
1200000,2,49,6,2,31,63,678
3500000,1,44,5,2,31,64,678
360000,2,42,5,2,31,64,678
360000,2,37,5,2,32,64,678
120000,2,63,3,2,31,62,640
10000,1,59,6,2,31,63,678
1200000,2,36,5,2,32,63,678
450000,1,40,5,2,31,62,650
720000,2,32,7,1,32,61,630
1500000,1,40,5,1,31,62,630
360000,2,37,6,2,32,63,650
100000,1,41,5,2,31,63,678
600000,2,31,5,1,32,63,660
