index,gender,spouse,age,nfamily,edu,debt,equity,dep
646,1,2,G4,2,4,13000,Q5,1
647,1,2,G5,2,6,10000,Q4,7
648,1,4,G4,1,4,800,Q1,1
649,1,2,G4,3,5,20,Q4,3
650,1,4,G5,1,4,0,Q4,1
651,1,2,G4,2,4,0,Q1,1
652,1,2,G2,3,6,27000,Q4,1
653,1,2,G3,4,4,7000,Q3,1
654,1,2,G5,2,4,13050,Q4,1
655,1,2,G5,2,5,0,Q4,1
656,1,2,G2,4,6,3000,Q2,4
657,2,3,G4,1,3,0,Q2,1
658,2,2,G5,2,2,0,Q2,1
659,2,4,G3,2,4,3200,Q1,1
660,2,2,G5,2,1,0,Q3,1
661,1,2,G5,2,3,0,Q2,1
662,1,2,G3,3,6,0,Q4,1
663,1,2,G3,4,4,5870,Q3,8
664,2,3,G5,1,4,9800,Q3,2
665,2,4,G4,2,4,0,Q2,1
666,1,2,G3,4,5,4800,Q4,7
667,1,2,G4,3,6,0,Q4,1
668,1,2,G4,4,5,450,Q5,1
669,1,2,G3,2,5,12500,Q5,3
670,1,3,G5,2,2,0,Q1,1
671,2,2,G5,2,2,0,Q3,1
672,1,2,G5,2,4,60,Q5,1
673,1,2,G3,4,4,7550,Q3,1
674,1,2,G4,3,4,0,Q3,1
675,1,2,G4,4,6,24500,Q5,7
676,1,2,G5,3,3,7500,Q3,1
677,1,2,G4,3,3,8000,Q5,1
678,1,2,G5,2,4,0,Q4,1
679,1,2,G3,3,4,0,Q5,1
680,1,2,G2,4,4,15755,Q2,1
681,1,1,G2,1,4,0,Q1,1
682,1,2,G5,2,2,3000,Q4,1
683,1,2,G3,4,6,1250,Q3,7
684,2,3,G5,1,2,0,Q3,1
685,2,4,G3,3,4,1120,Q2,1
686,2,3,G5,1,1,0,Q3,3
687,2,1,G1,1,5,0,Q2,1
688,1,2,G4,4,4,0,Q4,7
689,1,2,G5,2,3,0,Q1,3
690,2,3,G4,1,6,0,Q3,1
691,1,2,G5,2,4,0,Q3,3
692,2,3,G5,1,1,0,Q1,3
693,1,2,G5,2,2,0,Q1,3
694,1,2,G4,2,3,2100,Q3,3
695,2,3,G5,1,1,0,Q1,3
696,2,3,G5,1,1,100,Q2,1
697,1,2,G5,2,4,6570,Q4,3
698,2,3,G5,1,1,0,Q2,3
699,2,4,G2,2,6,0,Q3,1
700,1,2,G4,3,5,2000,Q5,1
701,1,2,G4,2,2,2100,Q2,3
702,1,2,G3,5,4,8200,Q3,1
703,1,2,G3,4,4,6000,Q5,7
704,1,2,G5,2,2,0,Q2,1
705,1,2,G4,5,4,0,Q5,1
706,1,2,G4,5,4,7000,Q4,3
707,1,2,G5,2,3,0,Q3,1
708,1,2,G3,4,4,8400,Q2,1
709,1,2,G4,2,4,500,Q2,1
710,2,3,G5,1,1,0,Q1,1
711,1,2,G3,3,7,44000,Q5,3
712,1,2,G2,3,5,7000,Q3,1
713,2,3,G5,1,2,0,Q2,3
714,1,2,G5,2,2,0,Q2,3
715,1,1,G3,2,3,45,Q1,3
716,2,3,G5,1,3,20000,Q4,3
717,1,2,G4,2,2,5000,Q4,3
718,2,3,G5,1,2,500,Q3,3
719,1,2,G2,4,4,1550,Q2,1
720,1,2,G2,4,5,6500,Q3,2
721,1,2,G5,5,2,0,Q3,1
722,2,2,G4,4,4,0,Q4,1
723,2,3,G5,1,2,0,Q1,1
724,1,2,G4,3,6,45500,Q5,1
725,1,2,G4,3,6,20500,Q5,7
726,1,3,G5,1,3,0,Q3,1
727,1,4,G5,1,2,0,Q1,3
728,2,3,G5,1,2,0,Q2,1
729,2,4,G2,3,4,9000,Q2,1
730,2,3,G5,1,1,0,Q2,3
731,2,4,G5,1,4,0,Q1,1
732,2,3,G4,2,4,3000,Q2,1
733,1,2,G4,4,6,3000,Q5,2
734,2,4,G4,1,4,813,Q1,1
735,1,2,G4,4,7,5280,Q4,1
736,1,2,G5,2,3,350,Q3,10
737,1,2,G5,2,3,0,Q2,1
738,1,4,G4,1,7,13630,Q4,1
739,1,2,G1,2,4,0,Q1,1
740,1,2,G3,5,7,2380,Q1,1
741,2,3,G5,2,3,20,Q2,1
742,1,1,G3,1,5,4000,Q3,1
743,2,3,G5,1,2,0,Q2,1
744,1,2,G5,4,7,139876,Q5,5
745,1,4,G4,1,4,800,Q1,1
746,2,4,G3,3,5,0,Q2,1
747,1,2,G4,2,4,0,Q5,7
748,1,2,G3,4,5,0,Q3,1
749,1,2,G5,2,3,0,Q3,2
750,1,1,G4,1,6,0,Q3,1
751,1,2,G3,4,5,3640,Q2,8
752,1,2,G3,4,6,6512,Q4,8
753,1,2,G3,2,6,17440,Q5,7
754,1,2,G5,2,3,0,Q2,1
755,2,4,G5,1,2,0,Q2,1
756,1,2,G5,2,4,0,Q3,3
757,2,3,G5,1,1,0,Q1,3
758,1,2,G5,2,1,0,Q2,1
759,1,2,G5,2,4,980,Q5,1
760,1,2,G5,2,4,6000,Q4,1
761,1,2,G3,3,6,7500,Q5,6
762,1,2,G5,3,3,3700,Q4,1
763,1,2,G3,4,4,0,Q4,4
764,1,2,G2,3,6,2900,Q1,1
765,2,3,G4,7,3,7620,Q3,1
766,1,2,G5,2,2,0,Q2,3
767,2,3,G5,1,2,0,Q1,1
768,2,3,G5,1,1,0,Q2,1
769,2,3,G5,1,1,0,Q2,3
770,1,2,G5,2,2,9000,Q5,3
771,1,2,G5,3,4,1880,Q5,3
772,2,3,G5,1,2,0,Q3,3
773,2,3,G5,1,2,0,Q1,3
774,1,2,G5,2,3,0,Q2,3
775,2,1,G3,1,4,2830,Q1,1
776,1,2,G2,3,4,2690,Q1,8
777,1,2,G5,2,3,1000,Q5,1
778,2,2,G5,2,3,0,Q5,1
779,1,2,G3,4,4,16300,Q5,1
780,1,1,G4,4,4,0,Q2,1
781,1,2,G5,3,3,10070,Q4,1
782,1,2,G4,4,4,1500,Q3,1
783,1,3,G5,1,3,0,Q1,1
784,1,2,G4,3,6,5000,Q2,1
785,1,2,G3,4,4,960,Q5,4
786,2,4,G5,1,2,1700,Q1,1
787,1,1,G2,1,4,0,Q1,2
788,2,2,G3,4,4,5000,Q3,3
789,2,3,G5,1,2,3800,Q1,3
790,1,2,G3,4,6,0,Q5,1
791,2,3,G4,1,3,750,Q2,3
792,1,2,G5,2,2,0,Q3,3
793,1,1,G1,1,4,0,Q1,2
794,1,4,G4,1,4,0,Q3,1
795,2,4,G3,2,4,920,Q1,1
796,2,3,G5,1,2,0,Q4,1
797,1,2,G4,5,4,4280,Q3,1
798,1,2,G3,4,3,13450,Q2,1
799,1,2,G5,2,6,0,Q2,1
800,2,3,G5,1,1,0,Q2,1
801,1,1,G1,2,4,0,Q1,1
802,1,2,G3,4,4,7030,Q3,3
803,1,2,G4,4,4,100,Q1,1
804,1,2,G5,2,3,2500,Q2,1
805,1,2,G4,4,4,2000,Q3,1
806,1,2,G2,3,7,0,Q5,3
807,1,2,G3,4,6,12000,Q5,1
808,1,2,G5,4,4,18600,Q4,1
809,1,2,G4,4,4,4000,Q4,1
810,1,2,G3,4,5,17551,Q3,1
811,1,2,G4,3,4,30,Q5,1
812,1,2,G4,4,7,7490,Q4,1
813,1,2,G2,3,7,9000,Q3,1
814,1,3,G5,1,4,0,Q1,1
815,1,2,G5,2,3,0,Q4,1
816,2,3,G5,1,2,0,Q3,1
817,2,1,G5,2,4,5046,Q2,1
818,1,2,G4,5,6,8000,Q3,3
819,1,2,G5,3,2,0,Q5,1
820,1,2,G3,4,4,15184,Q4,1
821,2,4,G5,1,6,3450,Q2,1
822,2,3,G5,2,3,0,Q2,2
823,1,1,G1,3,5,0,Q2,3
824,1,2,G4,4,6,0,Q4,1
825,2,3,G5,1,1,200,Q2,1
826,1,2,G2,3,4,20847,Q2,1
827,1,2,G2,4,6,33500,Q4,1
828,1,2,G3,4,6,10000,Q4,1
829,1,2,G4,2,4,2000,Q1,3
830,2,3,G5,1,1,0,Q1,3
831,1,2,G5,2,4,1200,Q5,7
832,1,4,G4,1,3,0,Q2,1
833,1,3,G4,1,4,6300,Q2,2
834,1,4,G4,3,4,3400,Q4,1
835,1,2,G5,2,1,0,Q2,3
836,1,2,G5,2,4,0,Q5,3
837,1,2,G2,3,6,1520,Q1,1
838,1,4,G4,1,3,0,Q2,2
839,1,2,G4,4,6,0,Q4,5
840,1,1,G2,3,7,0,Q4,1
841,1,2,G3,6,6,26400,Q4,1
842,2,4,G5,1,3,562,Q1,1
843,1,4,G5,2,3,100,Q1,1
844,1,2,G2,4,6,6872,Q3,1
845,1,2,G3,4,4,3800,Q3,1
846,1,2,G3,4,5,60,Q5,1
847,1,2,G2,3,6,19500,Q4,1
848,1,2,G4,2,6,2100,Q5,1
849,1,2,G3,4,4,6342,Q4,1
850,1,2,G2,3,7,0,Q3,2
851,2,4,G5,1,2,0,Q1,1
852,1,3,G4,3,6,0,Q2,1
853,1,2,G4,3,2,7036,Q4,1
854,1,1,G3,1,4,0,Q2,1
855,1,2,G2,3,5,3500,Q1,1
856,1,2,G3,2,4,0,Q2,1
857,1,1,G3,1,4,1000,Q5,1
858,1,2,G5,2,2,0,Q1,1
859,1,1,G1,1,6,0,Q1,1
860,1,2,G5,2,6,400,Q4,2
861,1,4,G5,2,5,0,Q1,1
862,1,2,G4,2,4,0,Q4,1
863,1,2,G3,3,4,3000,Q1,1
864,1,4,G4,1,4,0,Q1,1
865,1,2,G5,2,4,0,Q3,1
866,1,2,G3,3,6,200,Q4,3
867,2,3,G5,2,3,0,Q5,3
868,1,2,G3,4,4,1000,Q3,3
869,2,3,G5,1,2,0,Q5,1
870,2,3,G3,3,4,5800,Q2,3
871,2,2,G5,2,3,14000,Q5,3
872,2,4,G3,3,4,5800,Q3,1
873,2,3,G5,1,1,0,Q2,1
874,2,3,G5,1,1,0,Q2,1
875,1,2,G3,4,6,13850,Q5,1
876,1,2,G2,5,4,6300,Q2,3
877,1,2,G5,2,2,0,Q4,1
878,2,3,G5,1,1,0,Q1,1
879,2,4,G4,2,7,53000,Q5,1
880,2,3,G3,2,4,0,Q1,1
881,1,4,G5,2,4,0,Q1,3
882,1,2,G3,4,7,50,Q3,8
883,1,2,G2,4,6,16600,Q3,1
884,1,2,G2,3,5,3500,Q3,1
885,2,1,G1,2,6,8000,Q2,1
886,1,2,G4,4,7,25000,Q5,4
887,1,2,G3,2,6,12625,Q4,1
888,1,2,G3,5,6,10800,Q2,1
889,1,2,G2,4,5,19996,Q3,1
890,2,2,G3,5,4,0,Q5,1
891,2,2,G5,6,3,600,Q2,1
892,1,2,G4,4,4,15916,Q1,1
893,1,2,G2,4,6,4790,Q3,7
894,2,3,G5,1,2,0,Q1,1
895,1,2,G4,3,3,1800,Q5,1
896,1,2,G5,2,4,9000,Q5,1
897,2,4,G3,2,4,0,Q2,1
898,1,2,G3,4,5,50,Q4,1
899,1,2,G3,4,6,2500,Q5,1
900,1,2,G4,4,4,100,Q3,1
901,2,4,G5,1,2,0,Q1,1
902,1,2,G5,3,4,1600,Q5,1
903,1,2,G3,4,4,830,Q2,1
904,1,2,G2,2,6,13850,Q3,1
905,2,2,G3,4,6,14584,Q5,1
906,2,4,G2,3,3,10000,Q1,3
907,1,2,G2,2,6,0,Q3,1
908,1,2,G4,3,4,3000,Q5,1
909,1,2,G5,4,4,10000,Q3,2
910,1,2,G3,4,6,0,Q4,1
911,1,2,G3,4,5,16020,Q2,1
912,1,2,G2,4,6,15908,Q4,8
913,2,2,G3,2,5,10069,Q4,1
914,1,2,G5,2,2,6500,Q5,1
915,1,2,G4,4,6,5500,Q1,1
916,1,2,G3,4,4,0,Q2,1
917,1,4,G3,1,7,30930,Q5,1
918,2,2,G2,2,6,0,Q3,1
919,1,2,G5,2,6,21500,Q5,1
920,1,4,G4,3,3,7116,Q2,1
921,1,2,G5,4,3,2000,Q3,1
922,2,1,G2,3,6,500,Q5,1
923,1,2,G5,3,5,4000,Q5,3
924,1,2,G5,3,4,3080,Q5,1
925,1,1,G4,3,4,0,Q2,1
926,2,4,G4,2,4,3000,Q1,1
927,1,1,G3,1,6,0,Q1,1
928,2,1,G1,2,4,0,Q1,1
929,1,1,G1,1,5,0,Q1,8
930,1,2,G2,3,6,7030,Q2,1
931,1,2,G5,2,4,7000,Q2,1
932,1,2,G5,3,3,0,Q2,1
933,1,2,G5,4,6,2000,Q5,2
934,1,2,G5,4,6,0,Q5,3
935,1,2,G5,2,6,20000,Q5,1
936,1,2,G2,4,6,8280,Q2,1
937,1,2,G2,3,6,6000,Q2,1
938,1,2,G2,4,4,2800,Q3,1
939,1,2,G2,4,5,16910,Q2,1
940,2,1,G4,1,4,0,Q3,2
941,1,2,G4,4,5,5150,Q4,5
942,1,2,G5,2,4,0,Q3,1
943,1,2,G4,3,4,3700,Q1,1
944,1,2,G2,4,7,2600,Q4,2
945,1,2,G5,2,6,0,Q1,1
946,2,4,G3,3,4,14300,Q3,5
947,1,2,G5,3,4,43000,Q5,1
948,2,4,G5,1,4,1820,Q1,1
949,1,2,G4,4,4,7115,Q4,1
950,2,3,G5,2,1,820,Q1,1
951,1,4,G4,1,6,1000,Q1,1
952,1,2,G3,4,6,31039,Q5,1
953,1,2,G5,2,3,3872,Q2,1
954,1,2,G3,4,4,44800,Q4,1
955,1,2,G4,3,7,0,Q4,1
956,1,2,G4,5,3,720,Q3,1
957,2,1,G2,1,5,12400,Q2,1
958,2,1,G2,2,6,30,Q2,1
959,1,2,G4,4,5,0,Q4,1
960,2,1,G2,4,5,48000,Q5,1
961,1,2,G4,5,7,13600,Q5,1
962,1,2,G2,4,6,21050,Q3,1
963,1,2,G5,2,3,0,Q5,1
964,1,2,G2,4,6,9477,Q3,1
965,1,2,G3,4,7,26000,Q5,7
966,2,4,G4,1,4,17670,Q2,2
967,1,2,G5,2,6,0,Q5,1
968,1,2,G4,4,4,7537,Q4,1
969,2,3,G5,1,2,0,Q4,3
970,2,1,G4,1,6,200,Q3,1
971,1,2,G5,3,2,760,Q1,1
972,1,2,G2,4,6,600,Q2,1
973,1,2,G5,2,4,0,Q3,1
974,1,2,G5,3,4,500,Q3,1
975,1,2,G3,2,4,4642,Q3,1
976,1,2,G2,4,4,54522,Q4,1
977,1,2,G3,4,5,12299,Q3,1
978,2,1,G1,1,4,200,Q1,1
979,1,2,G3,3,4,8000,Q2,1
980,1,2,G2,2,6,11350,Q4,2
981,1,2,G4,4,6,40000,Q5,1
982,1,2,G5,2,4,5615,Q1,3
983,2,3,G5,1,1,4420,Q1,1
984,1,2,G3,5,4,9280,Q3,1
985,1,2,G5,4,6,3000,Q5,2
986,1,2,G2,4,6,9650,Q3,1
987,1,2,G4,4,4,209000,Q5,1
988,2,3,G4,2,2,0,Q2,4
989,1,2,G5,2,3,0,Q2,1
990,1,2,G5,3,4,1000,Q5,3
991,2,1,G1,2,4,0,Q1,1
992,2,3,G5,1,2,15000,Q5,1
993,1,2,G4,4,4,0,Q5,1
994,1,2,G3,4,6,44518,Q4,1
995,1,2,G5,2,3,3500,Q2,1
996,1,2,G5,2,2,0,Q2,1
997,1,2,G4,3,6,37000,Q5,1
998,1,2,G3,4,6,0,Q5,1
999,1,2,G4,4,4,10000,Q3,1
1000,2,3,G5,1,2,0,Q2,1
1001,1,2,G3,6,4,20360,Q3,1
1002,1,2,G5,2,7,0,Q4,1
1003,2,3,G5,1,1,0,Q2,1
1004,2,1,G2,1,6,100,Q2,1
1005,1,4,G5,1,3,18,Q2,1
1006,1,2,G5,3,6,12500,Q5,1
1007,1,2,G5,2,4,3000,Q5,8
1008,1,2,G5,2,4,10000,Q2,3
1009,2,3,G5,2,2,2500,Q2,4
1010,2,4,G4,2,4,200,Q2,1
1011,1,2,G3,4,6,3500,Q3,1
1012,1,2,G5,1,3,3035,Q4,1
1013,1,2,G5,2,3,3300,Q4,1
1014,1,1,G4,1,4,4300,Q2,3
1015,1,2,G3,3,6,200,Q5,7
1016,1,2,G4,3,6,35000,Q5,1
1017,1,1,G2,1,6,0,Q1,1
1018,2,4,G4,3,6,5700,Q2,1
1019,2,3,G5,1,1,0,Q1,1
1020,1,1,G3,2,6,1500,Q5,1
1021,1,2,G2,4,6,0,Q3,1
1022,2,4,G3,1,5,9500,Q4,8
1023,1,2,G2,4,6,8040,Q4,1
1024,1,4,G4,2,6,0,Q1,1
1025,1,1,G3,2,4,0,Q4,1
1026,1,2,G5,3,7,18850,Q5,1
1027,1,2,G5,3,3,2312,Q3,1
1028,1,2,G5,5,4,5230,Q4,1
1029,1,2,G4,4,3,2700,Q4,1
1030,2,1,G2,3,1,7400,Q2,1
1031,1,2,G4,3,4,3000,Q4,1
1032,1,2,G4,4,6,1500,Q4,1
1033,1,2,G4,3,4,1750,Q1,1
1034,1,2,G5,2,2,10000,Q5,1
1035,1,2,G4,4,6,0,Q5,1
1036,1,2,G2,3,6,8200,Q3,1
1037,2,3,G5,3,2,0,Q1,1
1038,2,1,G5,1,4,0,Q2,1
1039,2,3,G5,1,2,0,Q1,1
1040,2,4,G5,1,4,95000,Q1,1
1041,1,2,G3,4,4,1000,Q2,1
1042,1,2,G3,5,4,14512,Q4,1
1043,1,2,G3,4,6,31200,Q5,1
1044,1,2,G4,4,4,7780,Q3,1
1045,1,2,G3,5,6,31000,Q5,2
1046,1,2,G3,4,6,11676,Q4,1
1047,1,2,G5,3,5,4000,Q5,1
1048,1,2,G5,2,6,0,Q4,1
1049,2,2,G4,3,4,100,Q2,1
1050,1,1,G3,1,6,8000,Q4,7
1051,1,2,G4,4,7,33150,Q5,7
1052,1,2,G4,3,5,38100,Q5,2
1053,1,2,G3,4,4,6800,Q3,1
1054,1,4,G3,3,4,19200,Q2,1
1055,1,2,G3,4,5,8424,Q3,1
1056,1,2,G5,2,3,3000,Q4,1
1057,1,2,G3,2,6,11640,Q2,1
1058,1,2,G2,2,6,5368,Q3,1
1059,1,1,G3,3,4,16035,Q2,1
1060,1,2,G5,2,7,0,Q5,1
1061,2,1,G1,4,4,2460,Q1,1
1062,1,4,G3,1,6,0,Q3,1
1063,2,4,G4,2,3,5376,Q3,1
1064,1,2,G5,2,6,0,Q5,1
1065,2,3,G4,3,4,2000,Q5,1
1066,1,2,G5,2,2,5100,Q3,1
1067,1,2,G5,3,4,0,Q2,1
1068,2,2,G2,2,6,24700,Q4,1
1069,1,2,G3,4,4,500,Q2,2
1070,1,2,G5,2,1,0,Q2,4
1071,1,2,G5,2,4,0,Q2,1
1072,2,4,G5,1,1,34866,Q3,7
1073,1,2,G5,4,4,0,Q1,1
1074,1,2,G3,3,5,1335,Q3,2
1075,1,2,G5,2,7,11700,Q1,1
1076,2,4,G4,1,5,3400,Q3,4
1077,1,2,G3,4,6,10000,Q4,4
1078,1,2,G4,4,6,500,Q4,1
1079,1,2,G5,2,4,0,Q3,1
1080,1,2,G4,4,6,0,Q5,1
1081,1,2,G3,4,4,15910,Q1,5
1082,1,2,G4,4,4,10160,Q3,1
1083,2,4,G5,3,3,1955,Q3,1
1084,1,2,G3,4,7,500,Q5,3
1085,1,2,G4,5,4,150,Q2,1
1086,1,2,G5,2,4,0,Q5,1
1087,1,2,G5,2,2,30,Q1,1
1088,1,2,G5,4,3,1033,Q1,1
1089,2,4,G4,2,3,100,Q1,2
1090,1,2,G3,2,4,8000,Q2,1
1091,2,2,G4,3,3,11750,Q3,1
1092,2,2,G2,2,4,7040,Q3,1
1093,1,2,G4,4,6,0,Q5,1
1094,1,2,G2,3,6,5350,Q3,1
1095,1,2,G4,2,4,0,Q3,4
1096,2,4,G5,2,4,32100,Q4,1
1097,2,4,G3,5,7,71050,Q5,1
1098,2,3,G5,1,1,0,Q1,1
1099,1,1,G5,1,2,0,Q1,1
1100,1,2,G5,3,6,600,Q3,1
1101,2,3,G5,2,2,0,Q2,1
1102,1,2,G2,3,6,14000,Q3,5
1103,1,2,G3,4,6,200,Q4,1
1104,1,2,G2,5,6,11500,Q2,1
1105,1,2,G3,4,6,6000,Q5,1
1106,1,2,G5,2,3,0,Q3,1
1107,1,2,G4,4,6,180,Q5,7
1108,1,2,G3,4,4,2015,Q2,1
1109,2,4,G4,1,3,0,Q3,1
1110,1,2,G2,2,7,15600,Q2,1
1111,1,2,G2,4,6,40500,Q4,1
1112,1,2,G5,2,4,42200,Q5,1
1113,2,3,G5,2,6,19000,Q5,1
1114,1,2,G3,4,4,32480,Q4,1
1115,1,2,G4,4,5,20600,Q5,1
1116,1,2,G3,2,6,58580,Q5,2
1117,1,2,G5,3,2,12000,Q5,1
1118,1,2,G2,2,6,0,Q4,1
1119,1,2,G4,4,4,3248,Q4,1
1120,1,2,G3,4,6,5000,Q4,1
1121,1,2,G5,2,4,24000,Q3,1
1122,1,1,G2,4,5,5000,Q3,1
1123,1,2,G5,2,4,1500,Q4,3
1124,1,1,G2,1,7,8000,Q2,8
1125,1,2,G5,5,6,75200,Q5,1
1126,1,2,G5,2,2,0,Q3,1
1127,1,2,G5,3,3,0,Q2,7
1128,1,4,G3,5,4,15000,Q4,1
1129,1,2,G5,2,7,1500,Q3,1
1130,1,2,G5,3,4,10000,Q4,1
1131,1,2,G4,3,3,3100,Q4,1
1132,2,4,G3,2,6,5200,Q3,1
1133,1,2,G4,2,4,30600,Q5,1
1134,2,3,G5,1,1,1350,Q1,3
1135,1,2,G4,2,4,6000,Q1,1
1136,1,2,G3,4,6,0,Q5,1
1137,1,2,G5,2,6,48,Q4,1
1138,1,2,G4,4,6,16000,Q5,1
1139,1,2,G3,4,5,4000,Q3,7
1140,1,2,G4,3,4,5500,Q5,1
1141,1,2,G5,2,4,0,Q4,1
1142,1,2,G2,4,6,12200,Q5,2
1143,1,2,G2,3,4,15000,Q3,1
1144,1,2,G5,2,4,0,Q3,2
1145,1,2,G5,4,2,16000,Q3,4
1146,1,2,G3,2,5,8100,Q4,1
1147,1,2,G3,3,6,0,Q5,2
1148,1,2,G4,3,7,1400,Q5,1
1149,1,2,G5,2,1,0,Q1,1
1150,2,3,G3,3,4,25000,Q4,1
1151,1,2,G3,4,7,0,Q5,1
1152,1,1,G2,1,6,7400,Q2,1
1153,1,2,G2,4,5,2760,Q1,1
1154,1,4,G5,1,7,2286,Q3,7
1155,2,1,G3,3,4,30,Q4,1
1156,1,2,G5,3,4,0,Q3,1
1157,1,2,G5,2,1,5700,Q3,1
1158,1,2,G5,2,2,0,Q2,3
1159,1,2,G4,4,6,12000,Q3,4
1160,1,2,G1,4,4,4200,Q2,1
1161,1,2,G3,4,4,1500,Q2,2
1162,1,4,G5,1,6,2100,Q1,1
1163,2,3,G5,2,2,26500,Q4,1
1164,1,2,G5,2,6,2000,Q5,2
1165,2,3,G5,1,4,2000,Q5,1
1166,1,1,G3,2,5,857,Q1,3
1167,1,2,G4,6,7,88100,Q5,1
1168,1,1,G2,1,6,0,Q1,7
1169,1,2,G5,4,5,43500,Q5,3
1170,1,2,G4,4,6,19470,Q3,1
1171,1,2,G5,2,3,3300,Q3,1
1172,1,1,G3,1,4,0,Q3,1
1173,1,2,G3,3,4,12500,Q3,1
1174,2,3,G5,1,5,0,Q1,1
1175,1,2,G4,4,4,2420,Q5,4
1176,1,4,G5,1,3,0,Q3,1
1177,1,1,G3,2,4,300,Q4,1
1178,2,1,G5,2,3,1975,Q1,1
1179,2,2,G3,3,4,3090,Q1,5
1180,2,1,G1,1,6,300,Q1,1
1181,1,2,G4,3,4,25250,Q5,1
1182,1,2,G4,4,6,15000,Q4,1
1183,1,2,G3,5,5,0,Q2,1
1184,1,2,G4,5,7,47000,Q5,1
1185,1,2,G5,4,6,37050,Q5,1
1186,1,2,G5,3,6,0,Q5,1
1187,1,2,G3,5,6,20900,Q3,1
1188,1,2,G5,4,6,26640,Q5,8
1189,1,2,G3,4,5,1500,Q3,2
1190,1,2,G4,4,5,10300,Q2,1
1191,2,1,G2,2,6,0,Q1,1
1192,1,2,G4,3,6,100,Q5,4
1193,2,3,G4,2,3,2000,Q1,1
1194,1,4,G4,1,4,0,Q2,1
1195,1,1,G3,1,7,0,Q1,1
1196,1,2,G5,3,3,2320,Q3,7
1197,1,2,G4,4,4,1100,Q4,2
1198,1,2,G2,8,4,0,Q1,1
1199,1,2,G5,2,2,0,Q2,3
1200,1,2,G4,4,5,5000,Q4,3
1201,1,2,G4,4,6,15,Q5,1
1202,1,2,G3,4,6,100,Q4,1
1203,1,2,G5,2,4,4000,Q5,1
1204,1,2,G2,4,7,0,Q5,1
1205,1,2,G4,2,6,0,Q4,1
1206,1,2,G4,3,6,342,Q1,1
1207,1,1,G2,1,4,1600,Q1,1
1208,1,2,G5,3,2,0,Q3,1
1209,1,2,G3,4,6,14400,Q4,1
1210,2,1,G1,1,4,13300,Q2,1
1211,1,2,G4,4,6,24750,Q5,2
1212,1,2,G2,4,6,3000,Q5,1
1213,2,3,G5,1,2,0,Q2,1
1214,2,2,G5,1,4,72,Q2,1
1215,1,2,G3,4,6,6850,Q4,1
1216,1,2,G5,2,4,0,Q2,1
1217,1,2,G5,2,2,0,Q3,1
1218,1,2,G5,2,6,44000,Q5,8
1219,1,2,G5,2,2,0,Q4,1
1220,1,2,G2,4,6,66000,Q4,1
1221,2,3,G5,1,2,0,Q1,1
1222,1,2,G3,4,4,2300,Q4,2
1223,1,2,G5,2,6,7000,Q5,3
1224,1,2,G4,2,4,3364,Q2,1
1225,1,1,G2,1,4,600,Q1,1
1226,1,2,G3,5,7,27000,Q5,1
1227,2,3,G4,2,3,0,Q1,1
1228,1,2,G5,3,6,101250,Q5,8
1229,1,2,G3,4,6,60000,Q5,2
1230,2,3,G5,1,6,270000,Q5,1
1231,1,2,G3,3,6,12100,Q3,7
1232,1,2,G5,3,4,24000,Q5,1
1233,1,2,G3,4,4,43890,Q5,1
1234,1,2,G3,4,6,10000,Q4,7
1235,1,1,G2,1,6,1000,Q2,1
1236,2,1,G1,1,6,3007,Q1,1
1237,1,2,G5,3,6,3000,Q4,1
1238,1,2,G2,2,6,17150,Q2,1
1239,1,2,G3,5,6,50,Q4,2
1240,1,2,G3,2,6,0,Q4,2
1241,2,1,G3,2,4,0,Q2,1
1242,2,3,G5,1,4,0,Q5,1
1243,1,2,G4,3,6,0,Q5,1
1244,1,2,G4,3,7,27070,Q5,1
1245,1,2,G3,4,6,18000,Q4,1
1246,1,2,G3,5,6,25530,Q4,1
1247,2,2,G3,3,6,3000,Q5,1
1248,1,2,G5,3,4,0,Q1,1
1249,1,2,G4,3,6,0,Q2,1
1250,2,3,G5,1,1,0,Q2,3
1251,1,2,G5,2,2,2000,Q5,3
1252,1,2,G5,2,4,0,Q4,3
1253,2,4,G2,2,7,11600,Q2,1
1254,1,2,G3,3,6,0,Q3,1
1255,1,3,G5,1,4,0,Q5,1
1256,1,2,G5,3,3,0,Q3,3
1257,1,2,G5,2,2,100,Q2,1
1258,1,2,G3,3,7,71,Q1,1
1259,1,2,G5,3,4,0,Q4,1
1260,1,2,G5,2,3,0,Q1,1
1261,2,3,G5,1,4,50,Q4,1
1262,1,2,G5,2,3,50100,Q5,1
1263,1,2,G2,3,6,22700,Q4,7
1264,1,2,G3,5,7,0,Q4,1
1265,1,3,G5,1,3,0,Q3,1
1266,1,2,G3,5,4,0,Q1,1
1267,1,2,G4,4,7,17000,Q3,1
1268,1,2,G3,4,6,7600,Q4,1
1269,1,2,G5,3,3,6910,Q2,3
1270,2,3,G4,1,2,0,Q1,1
1271,1,2,G4,2,3,12824,Q4,1
1272,1,2,G4,4,4,1020,Q3,1
1273,2,3,G5,2,3,9000,Q5,1
1274,2,1,G5,1,6,0,Q1,1
1275,1,2,G4,3,4,50,Q3,1
1276,1,2,G2,2,4,1000,Q1,2
1277,1,2,G5,2,6,0,Q3,1
1278,1,4,G5,2,4,1500,Q2,8
1279,2,1,G4,1,5,0,Q3,3
1280,2,2,G3,4,6,18000,Q3,1
