id,edu,age,debt,equity,income,slack,cs
722700281,7,G5,113,109887,5642,4951,3430
722800321,2,G5,1400,5058,2271,2005,1944
722900241,4,G4,2358,942,3293,2966,2132
722900251,6,G5,43,47090,4618,3653,2663
722900281,4,G4,0,20750,6508,4489,3855
722900291,3,G5,0,33552,2558,2425,1430
722900311,2,G5,0,15250,2527,2498,1846
723100202,4,G3,0,26550,2344,2169,1490
723100282,2,G5,100,14874,2195,2108,545
723700221,4,G4,2782,31570,7967,5763,3950
723700251,2,G5,0,22100,2818,1724,2930
723800201,3,G5,7500,11460,4857,4505,1465
723900201,6,G3,34500,117236,17524,12237,4490
730000272,5,G4,57625,62601,12382,9657,5996
730000282,3,G5,0,32738,2530,2439,NA
730000292,6,G4,7084,109386,14683,10698,10336
730000302,2,G5,0,5350,1674,1653,1106
730000352,5,G3,0,16450,6948,5591,4290
730100262,5,G1,4500,1062,1835,1653,1245
730100282,6,G3,300,5440,3116,2755,1844
730100292,1,G5,11250,18290,4155,3679,2608
730100312,4,G5,0,26181,4048,2788,1489
730100322,3,G3,1000,760,5912,5108,2650
730700271,3,G5,0,32440,2519,2223,3110
730700391,4,G2,6600,10751,7569,6834,3224
730800301,1,G5,0,10000,742,734,562
730900201,4,G4,1088,NA,2411,2313,2381
730900221,2,G5,0,12150,5400,5040,825
730900241,5,G4,26722,17654,2671,1716,4600
730900251,6,G5,0,138276,10196,9533,2260
730900381,5,G4,10350,16911,6004,4305,3721
730900391,4,G5,76000,61388,12528,10326,4970
731000232,5,G2,18500,37938,7924,6397,2780
731000332,2,G5,0,11654,772,687,883
731000382,5,G3,6500,6202,6176,5583,3110
731000392,2,G5,0,2298,2452,1913,1306
731100272,4,G5,0,80910,2868,2610,2246
731100282,4,G4,1430,12420,3819,3584,1828
731100312,2,G5,2000,10325,717,588,296
731100392,6,G5,0,290,2726,1333,705
731700221,2,G5,1000,29012,1167,1121,878
731700231,6,G5,20,8178,1180,1108,1380
731700301,6,G3,2100,97274,10657,8420,5662
731800371,2,G5,0,7195,2657,2138,1374
731900211,5,G4,5590,3720,3784,3231,1904
731900291,4,G5,120,49380,3172,2788,2341
731900331,6,G4,5360,9635,6092,5385,2368
731900391,3,G5,3650,34295,5050,4684,2029
732000252,6,G3,18750,43385,8841,8007,4122
732100352,1,G5,0,4050,623,622,334
732700201,4,G3,22283,25644,9346,7549,4719
732800211,6,G4,0,44218,8709,7289,4500
732800231,7,G2,2500,58320,12232,10100,2640
732800281,6,G3,0,3602,5705,4256,1430
732900201,2,G5,0,27300,2290,2255,1205
732900241,4,G4,10000,NA,3314,3313,2184
732900291,3,G5,0,139100,1490,1343,1550
732900321,3,G5,0,11000,5783,5266,1240
733100202,4,G4,36,833,1814,1814,1828
733100222,3,G2,19322,NA,4631,4001,2046
740000212,6,G3,0,96300,7193,5661,5990
740000292,3,G5,0,21067,1966,1921,1178
740000332,4,G3,3000,15447,10170,7754,5396
740000372,6,G4,5030,52300,7005,5666,3182
740000392,6,G1,800,3330,3018,2725,935
740100302,4,G4,0,83751,9144,7185,1635
740700261,5,G3,7836,34654,9170,7883,6071
740700331,4,G4,0,6090,4951,4314,3282
740700361,5,G2,13000,19476,3858,3410,3074
740800251,4,G5,0,28221,1196,1105,1254
740800271,4,G5,0,55528,5943,5165,2898
740800311,4,G2,10908,14667,3806,3151,1936
740800321,4,G4,5900,NA,2277,1839,2060
740800381,6,G3,7278,21907,6501,4622,5000
740900201,4,G4,0,8082,9955,8530,1812
740900261,3,G5,0,55887,2807,2505,1231
740900291,6,G3,20431,94914,11267,8245,5422
740900381,6,G4,NA,222695,19688,16425,8212
741000222,4,G4,6000,5928,4705,4265,4564
741000262,5,G4,0,78911,7200,5921,3354
741000272,6,G4,18838,29340,10779,7955,6674
741000292,6,G4,0,45883,9173,8214,5790
741000352,5,G4,0,46700,1312,1141,1005
741000362,4,G4,0,19330,2811,2276,NA
741000372,2,G5,0,10521,1685,1640,1088
741100272,5,G3,72212,187738,8902,7745,4835
741100332,6,G3,10790,27516,14219,11395,5170
741700291,7,G5,0,75249,4693,4149,4949
741700311,5,G3,23000,46260,9543,7159,3980
741700371,6,G4,2300,0,5796,5504,2854
741800251,5,G3,0,14691,2040,1808,1944
741800311,2,G5,0,224,739,738,607
741900271,7,G3,48752,66936,12401,9861,5207
741900281,5,G4,0,16028,8763,7799,3286
741900291,3,G5,0,2247,1158,1158,631
741900361,5,G3,23235,37465,12250,9198,6930
742000232,3,G2,240,NA,1136,1075,723
742100242,5,G2,20,1794,1870,1817,1295
742100312,3,G4,290,1370,4156,3605,2502
742100362,2,G5,0,36476,4893,4499,2147
742100382,4,G3,8233,15894,5810,5185,2704
742100392,1,G5,0,7080,1147,1067,550
742800221,5,G3,1700,17307,16230,14397,3118
742800351,4,G4,0,12650,5797,4382,3040
742900201,4,G4,0,385,749,749,583
742900241,4,G2,10000,10920,7566,6779,3104
742900361,2,G5,0,2530,878,864,709
743100312,5,G5,0,48211,4324,3945,1282
750000222,5,G2,14500,1410,7736,6701,3066
750000252,6,G4,600,2074,1336,923,1318
750000322,6,G5,10500,37178,6889,6135,4665
750000372,4,G3,36780,48526,16747,12375,4616
750100222,1,G5,0,13060,4617,4596,959
750100272,5,G2,1700,37458,2405,2202,2084
750100312,7,G2,500,5770,3592,3055,4312
750100342,4,G4,0,10970,1690,1677,1090
750100352,4,G4,880,3440,1352,1277,1259
750100362,2,G5,3000,29380,2631,2576,1320
750700271,4,G5,6200,16410,4608,4261,4327
750700341,4,G5,0,59350,5488,5203,1600
750800221,3,G3,0,273,1224,1134,1058
750800231,4,G4,391,1276,1493,1420,1225
750900201,4,G3,10000,22010,5757,5462,3450
750900211,6,G4,2300,26814,9615,8301,3511
750900281,6,G3,5000,NA,4546,3372,2960
750900291,5,G3,0,1500,1823,1778,1370
750900331,5,G2,7000,49106,9366,8599,5020
751000272,5,G3,0,37310,6871,5990,3230
751000362,4,G5,0,3184,1603,1553,1080
751000392,4,G3,630,12884,4463,3926,1675
751100202,6,G4,0,37060,5501,5004,3920
751100242,6,G3,0,39060,6405,5047,2395
751100252,2,G5,0,40100,466,440,603
751100262,4,G5,11500,32800,5079,3979,3051
751100302,6,G3,10000,14182,3725,3272,2135
751100322,6,G3,6000,53492,8715,6659,3820
751100332,1,G5,0,8070,1044,1035,848
751100362,6,G2,0,5100,4937,4071,1740
751100392,4,G5,5000,36750,6830,6628,2735
751700211,5,G2,0,14109,4802,4504,3636
751700231,6,G4,11340,11060,2581,526,2238
751700251,3,G4,0,11030,2132,1927,1166
751700271,6,G2,5500,5100,3652,3286,1700
751800291,7,G5,11800,12794,12423,10907,2690
751800361,3,G5,0,62150,5368,5124,1580
751800371,4,G5,0,16700,3823,3665,1590
751900251,3,G4,0,5180,1413,1104,1930
751900261,7,G3,81600,281540,26812,16501,9700
751900291,5,G3,0,1900,4872,4298,4048
751900321,1,G5,0,1000,816,815,645
751900331,3,G4,5440,4861,9083,8451,2600
751900381,4,G4,0,1610,1678,1602,1226
752000292,6,G2,39700,113850,11271,9105,3926
752000302,6,G2,10000,36718,5015,4245,2380
752000312,1,G5,0,2515,781,750,781
752000352,4,G4,0,72270,13866,11810,4250
752000362,2,G5,0,6044,2984,2804,1465
752000382,3,G4,18000,120060,13106,11979,2826
752100222,5,G5,0,4030,3096,2995,2420
752100252,4,G1,0,700,1253,1182,328
752100312,2,G5,0,40,958,957,877
752100362,1,G5,0,16960,1721,1650,698
752100372,6,G4,4400,35012,8314,7000,3442
752100382,6,G2,1000,42520,14307,11905,2234
752700211,4,G4,50,975,10212,8696,4750
752700261,6,G3,4000,9736,2224,1742,1745
752700341,2,G4,0,18180,2098,1919,990
752800201,6,G4,13640,26098,1044,45,3385
752800301,4,G3,0,23590,6942,5990,3520
752800321,3,G4,0,2895,2510,2096,1918
752800351,6,G4,1500,41600,13231,11153,4238
752900201,6,G3,200,35040,8162,6921,3052
752900211,7,G2,73,2877,4852,3766,1860
752900251,4,G3,7860,9280,4092,3631,2520
752900281,6,G2,930,3180,4975,4582,3064
752900311,2,G5,1000,NA,812,768,1052
752900351,2,G5,0,47700,1690,1403,1250
753000222,4,G3,0,20600,2295,1941,1040
753100202,7,G3,21280,58620,7675,5320,3594
753100302,3,G5,8500,49400,10152,9820,1490
753900211,6,G3,10940,20824,7473,6354,5430
760000222,4,G4,60,89368,11328,8831,3534
760000302,2,G5,200,9164,1345,1250,1020
760000332,1,G5,0,11680,742,738,228
760000382,1,G5,3200,98426,13563,11794,3564
760100232,2,G4,4000,11966,9684,8356,2690
760100252,5,G5,1000,83080,5167,4926,2200
760100262,5,G4,0,5950,8898,7422,2790
760100282,6,G3,5000,13762,3009,2348,2920
760100292,6,G2,1700,1230,3505,NA,2892
760100372,4,G4,3000,48513,6362,5426,3040
760700391,4,G3,0,34726,8500,8146,3007
760800201,2,G5,100,21050,2575,2193,2134
760800221,7,G5,0,149510,16836,14229,7745
760800241,5,G2,78,10756,6520,5123,3925
760800311,6,G4,0,22900,5568,4783,2620
760800341,2,G5,7460,44820,3944,3760,2587
760800361,2,G5,0,18300,1966,1888,3175
760900301,2,G5,0,12340,764,752,754
760900311,6,G4,11800,2540,8041,6397,5869
760900331,7,G3,280,66180,18814,14952,NA
760900341,5,G4,7376,5449,3204,2192,1481
760900351,3,G5,200,32088,2331,1912,1557
760900361,4,G5,0,66412,10589,9772,2252
760900371,7,G5,0,72417,7063,6246,3469
761000222,4,G5,26000,49160,11250,9320,4480
761000272,4,G5,0,550,2992,2639,1743
761000322,2,G5,0,1400,1932,1809,1380
761000332,4,G5,0,7783,1420,1339,2099
761000342,6,G4,36800,23173,12844,8486,6330
761000352,6,G4,6000,97768,6470,4797,2706
761100212,4,G4,0,55280,13955,10899,3932
761100292,3,G5,0,60745,4288,4100,1200
761100312,4,G5,0,8890,1514,1402,1158
761100332,6,G3,1647,28788,16608,11359,2400
761100342,4,G3,84500,104214,4373,495,4104
761700201,6,G2,3000,28100,4997,3882,3118
761700391,5,G5,0,22827,10529,9499,2237
761800201,4,G3,100,5700,5608,5242,3040
761800211,3,G5,5300,44010,6970,6571,2515
761800281,6,G2,9460,13407,6399,5316,2490
761800321,5,G5,5800,168547,3645,3137,2160
761800381,4,G5,5250,8060,3700,3369,989
761800391,2,G5,300,24375,4703,4265,1086
761900301,2,G5,0,7260,NA,1523,698
761900321,4,G4,0,2915,3106,2697,3373
761900341,5,G4,8100,17870,16460,13685,3453
761900361,2,G5,540,4408,4351,3550,2040
761900371,2,G5,0,10301,2719,2616,820
762000342,3,G4,35616,54232,11404,10261,7331
762000352,3,G5,0,3270,914,834,1014
762100342,2,G5,0,2020,NA,799,575
762100362,2,G5,0,4570,1588,1585,908
762100382,3,G5,0,900,1340,1326,824
762700311,4,G2,0,3940,5843,5633,583
762700351,3,G5,20313,1497,6836,5054,3240
762900311,4,G4,53380,103110,12502,9194,3372
762900321,2,G5,0,36271,NA,1543,1500
762900361,4,G5,10690,50716,2713,2495,2331
770000302,4,G2,9000,11259,10754,8905,2085
770000322,5,G3,3500,NA,3442,2491,1470
770000332,1,G5,0,20826,NA,1564,888
770000342,6,G4,12000,34732,10699,7847,5500
770100382,5,G2,15338,11624,3119,2438,3744
770700361,5,G5,2000,NA,1373,1342,1090
770700371,4,G5,2000,88552,4019,3760,3150
770800301,6,G3,7447,6533,8586,7337,3110
770800311,5,G3,0,49153,4917,4131,2087
770800361,6,G3,0,16680,7750,6820,NA
770900301,3,G5,0,22080,2365,2228,2956
770900311,3,G5,0,4950,2939,2772,1880
770900321,2,G5,0,18580,2019,1768,780
770900341,2,G5,1500,330,934,820,844
770900361,3,G4,0,34700,3968,3719,1464
770900381,6,G3,2000,36408,15006,12399,2190
771100332,4,G5,1000,52648,5415,4933,1742
771100362,4,G4,0,1470,4813,4643,2974
771800341,5,G5,1000,48744,4190,3803,1440
771800351,3,G5,0,49548,7926,6501,1564
771800371,4,G4,10800,46108,8434,7421,3732
771800381,5,G3,47400,55868,7243,4586,3240
771900311,6,G2,646,9864,6004,4594,NA
771900371,6,G4,5500,4618,5001,4752,2443
772000332,2,G5,1950,8250,912,756,766
772000382,3,G5,0,17546,2221,2190,960
772100372,4,G4,50,22670,3031,2538,1320
772100382,3,G5,3420,14222,2850,2510,1610
772800311,4,G5,0,1080,3253,3159,2178
772800321,4,G4,0,3837,1171,1035,897
772800331,2,G5,0,15280,1355,1285,465
772900301,3,G5,2220,20380,7247,6621,2420
772900341,1,G5,0,4030,473,462,296
780000302,2,G5,0,9945,1813,1769,1205
780000372,4,G4,7600,19858,3515,3041,1580
780100392,6,G4,26682,2797,NA,2552,1804
780900391,4,G2,8000,16151,4456,3646,2660
781000312,6,G3,97906,54410,6551,2626,3089
781000322,4,G3,5820,5980,6329,5310,4780
781000352,4,G5,0,2976,5800,5351,2002
781000382,6,G3,37050,96097,5823,4718,4015
781100322,5,G3,25300,48580,8463,6157,2639
781100332,1,G5,0,18488,3707,2295,1276
781100342,4,G5,9560,36960,5917,4857,1809
781700311,4,G4,5255,9269,6351,5169,2720
781700371,3,G5,5900,5004,2424,2133,1055
781800331,7,G3,40000,36300,10146,9381,5660
781800391,5,G2,48800,1761,5541,4190,4360
781900361,4,G4,23730,NA,11011,8205,4645
782000312,6,G2,0,36697,4371,3584,1278
782000322,5,G2,7500,8490,4223,3510,2200
782000352,4,G5,11,6539,1182,1158,1198
782000382,3,G5,1450,28845,4669,3705,1529
782100322,1,G5,0,4490,2458,2312,1048
782100332,3,G5,0,210,755,754,685
782700371,2,G5,0,10120,2584,2570,1039
782700391,1,G5,0,25800,1698,1448,1297
782800381,5,G5,0,12610,3294,2921,1431
782900391,2,G5,0,12197,1132,832,648
783100302,4,G5,0,21686,1858,1664,1354
783700301,1,G5,0,2007,2478,2475,1199
790000212,4,G3,1450,4610,2914,2638,2040
790000232,4,G3,12000,2252,3493,3101,1394
790000262,3,G5,0,51100,1340,901,784
790000362,7,G5,2450,109090,2844,1426,1710
790100232,2,G5,0,6050,1015,863,393
790100292,4,G5,0,10600,4262,3910,2373
790100372,4,G4,1000,980,1512,1241,2320
790700341,3,G5,0,198620,6384,5312,1440
790700371,6,G5,0,120126,5547,4028,2168
790800361,4,G4,3200,NA,2953,2399,1500
790800381,7,G4,35000,111640,14389,9756,4845
790900231,4,G5,2000,77240,10591,9923,4510
790900321,5,G3,0,36920,6679,5791,4065
790900341,1,G5,0,2150,706,675,580
790900361,2,G5,0,1490,913,902,833
791100202,4,G4,9825,32860,1892,1679,1272
791700341,3,G5,0,44800,3288,2933,2947
791900311,2,G5,0,180,1538,1527,634
792800251,4,G3,0,3384,220,NA,1920
794800211,7,G2,19712,48522,7985,5552,4600
795800241,7,G3,18000,66219,15147,11620,4900
795800261,7,G4,55000,151300,20415,15171,7850
810000242,2,G5,0,6820,1930,1902,1187
810000272,4,G3,0,39770,2636,1752,4335
810000282,7,G3,0,35572,6640,5592,4414
810000302,6,G3,8000,52010,4019,3315,3350
810000312,6,G5,3300,9807,5216,4803,2352
810000342,4,G4,5000,36090,19068,14388,2200
810000392,6,G2,20100,50990,8530,6471,5320
810100122,6,G1,1535,8645,2481,2302,2561
810100232,5,G5,11000,81296,6938,5414,2480
810100302,6,G3,23500,25050,10199,7361,5166
810100332,4,G4,16000,16550,12989,10725,4210
810100362,4,G5,153000,871200,35988,23319,9666
810100372,7,G5,16000,6500,15054,12577,4480
810101122,5,G5,14500,206790,6575,4716,1615
810700141,2,G5,0,8110,878,860,575
810700221,4,G3,600,8125,1958,1592,2888
810700251,3,G5,0,27277,4027,3467,2498
810800161,4,G4,36000,374660,13276,6848,5410
810800201,4,G5,3800,NA,5789,4940,2437
810800231,3,G5,0,3535,4042,3926,1748
810800251,6,G2,1200,10516,5409,4629,4103
810800271,1,G5,0,12100,803,755,511
810800321,5,G5,49780,51330,8802,6081,4670
810900121,2,G5,0,30520,5087,4332,2022
810900181,4,G5,3200,147700,4892,4415,2380
810900191,1,G5,18000,139600,2812,2517,2300
810900211,4,G5,0,26990,1670,1638,1340
810900241,1,G5,240,295,945,913,892
810900251,3,G5,18500,14028,5046,3988,1400
810900271,2,G5,0,15240,989,976,806
810900301,7,G2,15316,91010,8945,7100,3240
810900371,5,G2,20500,83790,4049,3495,1615
810900381,7,G3,33400,117240,15406,11482,4400
811000132,3,G5,63000,NA,4448,3551,1355
811000162,4,G3,300,66829,3137,2914,2482
811000192,6,G2,3400,3592,12167,10598,3664
811000222,3,G5,5000,16704,3098,2964,2230
811000252,2,G4,980,8870,2369,2184,1886
811000282,6,G5,26000,111799,21113,16678,8010
811100122,6,G1,0,14280,10061,7322,2880
811100152,1,G5,0,4100,1021,1019,546
811100172,4,G5,17000,93560,3789,2745,1526
811100232,3,G5,5000,NA,1605,1604,1106
811100262,3,G5,0,294,842,842,750
811100342,4,G5,50000,540500,20358,16787,7200
811100392,3,G4,0,5514,1730,92,1002
811700111,4,G3,0,NA,1842,1826,1210
811700121,4,G5,1000,NA,1816,1645,1403
811700211,3,G5,59134,108700,7041,4083,2302
811700231,4,G5,0,23176,2267,2192,1580
811700321,2,G5,0,30300,808,797,702
811700361,1,G5,780,280,1043,1042,520
811800111,2,G5,0,35600,1841,1823,1584
811800171,7,G3,134100,161570,13783,10230,5250
811800211,4,G5,17000,167956,9718,8047,3478
811800361,6,G5,30000,221500,7058,4954,3600
811800371,4,G3,5528,NA,2894,2347,2134
811900131,7,G4,4100,337300,32898,25622,5900
811900241,3,G5,0,316,893,893,717
811900281,6,G4,10000,53420,6114,5161,6200
811900291,3,G5,1400,63,1058,1058,794
811900311,2,G5,1000,52172,1789,1612,1160
811900341,6,G4,0,22555,3792,1226,3620
811900361,4,G5,8570,99830,9501,8614,3600
811900391,4,G5,6000,36200,3256,2461,3111
812000102,3,G5,0,1060,2785,2671,1890
812000132,4,G4,0,3704,5215,4834,2192
812000242,3,G5,0,66410,3965,3596,1434
812000282,6,G4,1200,64139,8995,NA,3386
812000302,2,G5,0,20728,2659,2586,925
812000382,4,G5,1211,10189,2413,2010,2048
812000392,2,G5,2700,4345,1183,1112,1048
812100262,2,G5,0,13370,5927,5538,1820
812100302,6,G3,3000,291606,13850,12816,10800
812100322,5,G2,17850,25020,NA,4403,5472
812700101,2,G5,1502,23378,2052,1907,1700
812700111,4,G5,30500,34750,6247,5061,2840
812700141,1,G5,3000,71800,3252,2842,1188
812700161,6,G5,0,96340,4746,4343,2325
812700221,6,G2,35000,120080,11102,8516,6900
812700361,4,G5,153900,146600,13962,7897,3460
812800121,4,G4,18770,32460,6618,4834,4950
812800171,2,G5,0,58920,1056,966,585
812800311,5,G3,18180,52248,4205,3157,2670
812800321,5,G2,14860,74022,7372,6456,2900
812800351,4,G3,25925,36965,5422,4200,4800
812800371,2,G5,0,242,841,840,682
812900101,2,G5,0,20910,1011,987,900
812900151,6,G4,17540,64312,6465,4902,4310
812900211,4,G5,28300,NA,2078,1330,742
812900231,3,G5,1000,21710,3462,3339,1750
812900331,4,G4,11618,45745,4069,3262,2880
812900351,3,G5,2604,11316,1720,1608,2579
813000222,4,G5,0,38216,6848,6526,3272
813100102,3,G5,0,20180,707,662,807
813100112,4,G3,0,5120,5792,5536,3660
813100162,6,G4,3000,1290,4688,4301,2275
813100192,5,G4,2000,43810,9079,7565,2365
813100222,4,G5,8000,62050,2338,2007,823
813100252,6,G4,0,267225,12911,10875,8400
813100262,4,G3,3680,3100,3446,2773,1430
813100292,4,G5,5000,173150,1613,969,3463
813100392,6,G3,40000,112100,10289,8230,4680
813700171,3,G5,15000,85250,1933,1777,1140
813700181,4,G4,156,13954,5506,3137,1954
813700201,6,G4,6450,28385,6782,6075,4350
813800131,3,G5,1300,4126,4157,3932,1812
813800141,4,G4,30000,66758,3668,3415,4430
813800301,6,G5,0,73623,10644,8838,3310
813800321,1,G5,500,6510,1610,1598,1215
813900151,6,G3,1492,458,5279,5058,4295
813900361,5,G5,2000,55779,13879,12034,4642
814000152,4,G5,0,648500,3276,1742,3660
814000352,5,G1,15070,37285,6071,4774,2682
814000392,5,G2,11540,31670,4886,4078,2903
814100102,5,G1,0,14800,7170,6411,2666
814100132,5,G4,0,23355,8313,6695,4128
814100302,5,G5,16070,23604,2578,2203,3354
814100342,6,G3,15000,41990,6509,5171,2636
814100352,4,G5,70658,190642,6653,4203,2540
814100362,4,G2,1500,5070,171,19,1376
814700141,2,G5,0,7100,1654,1566,808
814700171,4,G4,11600,20045,7319,6310,2850
814700181,5,G2,7950,5182,7578,6765,2260
814800321,6,G3,15488,45008,9535,7140,6060
814900331,4,G5,9000,177,1576,1509,1169
815000112,3,G5,0,54740,1933,1862,1001
815100132,3,G5,7110,9020,2919,2480,1464
815100162,7,G2,20000,34195,15709,12628,4210
815100182,4,G4,5500,68374,9451,8893,3978
815700111,4,G4,0,29171,10319,9077,2450
815700191,4,G2,0,26920,5583,4690,1280
815800111,6,G3,105380,NA,7235,2614,2350
815800341,7,G3,2021,52679,7920,5724,1630
815900181,1,G5,0,25010,1417,1394,558
815900331,4,G4,2576,25308,8829,7521,3630
815900341,2,G5,0,83020,2248,2147,802
815900381,6,G2,14560,43070,6731,4483,1215
816000332,6,G2,1603,21147,2556,1973,3853
816000342,7,G3,12800,85142,9278,7337,3660
816000352,4,G5,0,20880,2550,2423,1156
816100102,2,G5,0,295,1667,1640,934
816100142,4,G3,0,1000,3829,3611,3350
816100302,4,G5,0,4830,2528,2379,NA
816700161,6,G4,15630,3024,9182,8494,3140
816700321,4,G5,0,35524,1839,1789,1400
816800311,1,G5,0,315,762,746,517
816800321,7,G4,82600,219404,37806,23153,14540
816800351,4,G3,3456,2704,5396,4880,5425
816800371,2,G5,0,460,823,798,586
816900101,4,G4,0,16758,2431,2179,1458
816900191,6,G2,0,104059,17966,15024,5640
816900301,6,G3,1500,13280,7712,6926,4050
816900341,6,G2,1000,95500,9266,7874,2975
817000172,5,G2,200,13350,2507,2207,2080
817000382,5,G3,4108,41742,7490,6442,4930
817100132,4,G4,1100,4508,4965,4410,3950
817100152,5,G2,8000,2198,1960,1821,2421
817100172,5,G1,0,1700,2385,2182,1536
817100192,6,G1,2100,235,640,596,710
817100382,6,G3,0,40189,5523,4196,1110
817700341,2,G5,0,3100,1326,1282,1190
817800131,6,G5,0,236190,29103,24159,5240
817800141,6,G2,39500,70244,66473,50605,6000
817800171,6,G2,12000,7820,3809,2590,1810
817800381,4,G4,10900,23320,6801,4231,3289
817900171,6,G5,18740,107960,5382,4585,2178
817900181,7,G5,0,418400,4263,3412,1563
817900321,4,G5,0,2360,3073,2955,NA
818000132,1,G5,8000,2,3643,3323,1500
818100112,6,G2,120,18020,2732,2558,1029
818100352,4,G5,0,85890,18201,17281,2874
818700111,6,G5,55000,822810,17944,15545,8876
818700141,4,G5,0,170100,3089,2488,1180
818800141,4,G4,2000,18992,3976,3348,3055
818800181,4,G2,21000,24900,6060,4988,2127
818900121,4,G5,900,NA,922,520,405
819000102,7,G5,18300,198800,8459,7204,3720
819000142,3,G5,19500,66050,4490,3734,2400
819800121,5,G2,12850,14635,4263,3669,2498
819800131,3,G4,13300,3040,4921,3976,1470
819900121,7,G5,0,266750,11008,9472,9434
819900151,4,G4,0,770,2238,2050,1800
820000322,6,G3,11800,46976,8259,6447,2622
820000332,5,G3,10900,24260,7202,5371,3262
820000342,5,G5,0,77060,5480,4558,3630
820000352,2,G5,0,32611,2670,2572,715
820100212,2,G5,0,29988,1972,1838,1043
820100242,6,G4,3600,15680,7388,6486,2705
820100292,2,G5,500,32700,2204,1960,1190
820100302,3,G5,33136,4024,8217,5947,2380
820100362,4,G4,0,5440,960,919,434
820700211,2,G5,100,9635,1654,1380,1203
820700251,1,G5,0,28040,1546,1485,860
820800201,3,G5,0,21000,2317,2261,1109
820800291,5,G4,9726,20924,6333,5376,2830
820800331,5,G3,1400,6240,2848,2569,2522
820800361,6,G2,5900,42780,7122,5933,2860
820800371,7,G5,5700,108877,8282,7676,1974
820900271,2,G5,200,13300,3419,3160,1700
820900281,6,G2,1220,23000,7894,6985,2292
820900361,4,G5,20000,49340,5630,4360,1195
821000262,4,G4,4000,1000,7317,6883,2966
821000312,6,G3,9370,18967,6637,4593,3550
821000322,2,G4,6700,10696,4048,3673,1263
821000362,1,G5,0,7100,795,768,782
821000372,4,G5,0,550,2430,2409,2080
821000382,2,G5,560,15756,4547,4296,2192
821100312,4,G1,0,40,1232,1155,957
821700311,2,G4,0,13164,2178,1976,3176
821800241,6,G2,5500,NA,3151,2521,2187
821800311,3,G5,0,17400,3859,3599,1682
821800341,4,G5,2000,13944,3065,2679,1828
821800361,1,G5,0,1208,1078,996,714
821800381,6,G2,2450,15682,5376,4286,1646
821900201,4,G5,0,18150,2536,2444,1390
821900211,6,G4,53767,239401,19491,13488,4020
821900291,4,G5,0,21470,1972,1939,1750
821900311,4,G5,1000,11440,5179,4581,3593
821900341,4,G3,30,17380,1043,771,2084
821900361,1,G5,2500,2540,2139,1969,1660
822000222,5,G4,112800,40388,10378,4482,5210
822000262,2,G5,0,470,2040,1989,818
822000272,2,G5,100,2165,1716,1685,1080
822100202,4,G3,2340,2513,5045,3915,3800
822100212,6,G3,0,470,1963,1834,1139
822100232,2,G5,0,25524,1623,1443,950
822100282,6,G5,15500,77530,13718,10812,4680
822100342,2,G5,0,29910,2015,1725,1214
822100352,2,G4,0,27250,1610,1449,1384
822800341,5,G3,0,17225,5668,5033,2550
822800351,1,G5,60700,95575,4698,3139,2025
822900231,5,G3,8280,12664,2644,2444,1266
822900281,4,G4,870,25851,9038,8087,4130
822900301,4,G3,16525,160905,9999,9251,4678
823100232,4,G5,0,64109,4622,3705,2726
823100272,5,G3,3020,23778,5309,4286,3070
823700201,4,G4,51300,7780,1365,638,2520
823700251,2,G5,0,29900,5532,5214,4930
823900211,4,G5,0,510,1244,1193,1251
830000232,4,G5,0,45018,8086,6972,3810
830000272,4,G5,0,72870,6046,5630,2498
830000322,3,G5,65,20764,2843,2277,1216
830100232,7,G5,2080,99381,5713,4567,4694
830100332,5,G2,3668,NA,6374,5428,2460
830100352,3,G5,0,5690,1270,1225,888
830100372,7,G2,300,2573,3034,2080,1993
830700201,6,G5,0,5350,2871,2852,1554
830700221,3,G5,0,1425,1849,1628,699
830700301,2,G5,0,19510,2064,2010,845
830800211,5,G2,0,13420,6730,5693,2462
830800311,4,G5,2000,54833,11341,9123,3174
830900301,4,G5,0,50550,5417,4759,2834
830900311,4,G4,4790,31320,7821,7135,2213
830900331,6,G2,0,29623,9464,7591,2809
831000222,5,G3,10517,66728,11101,9270,7070
831000282,4,G4,2660,68208,15189,12620,NA
831000302,4,G3,17400,25150,12258,9872,5436
831000332,2,G5,10387,7483,6925,5986,1133
831000362,7,G2,0,32000,11354,9437,3250
831000372,7,G3,0,22572,8065,7391,2090
831100232,4,G5,0,22240,4220,4154,1345
831100252,6,G3,19000,106200,9287,8135,4130
831100352,4,G5,0,16070,919,913,1071
831100382,4,G4,0,10056,18384,12237,2476
831700291,5,G5,0,79473,4367,4119,2360
831700331,4,G5,0,360,752,571,568
831700371,5,G3,0,76584,24304,20372,8230
831700381,3,G5,0,20192,2033,2012,870
831800261,5,G2,1344,602,1241,1174,697
831800351,6,G2,0,62982,7716,6461,1780
831900231,3,G5,0,4830,2766,2720,1734
831900261,4,G3,0,25685,6087,4683,3320
831900381,2,G5,0,9666,1629,1566,1203
832000202,4,G5,0,108629,5225,4879,2370
832000272,3,G5,0,650,2154,2150,1084
832100262,4,G3,22400,7197,9307,7238,2826
832100312,3,G5,0,14850,6173,5734,2180
832100322,1,G5,0,8200,963,884,720
832700271,4,G5,0,4020,710,707,399
832700281,3,G5,0,38628,4057,3965,1560
832800231,5,G3,0,73546,10023,7585,4336
