V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164
2018,25200231,P,858.1188992,,1712.45756,G2,2,1,G1,G2,G2,G2,G2,4,1,G3,1,,,75,G5,7,G4,3,1,G1,G1,G2,G3,G2,Q1,,Q1,G2,Q4,,Q4,Q4,,Q4,35430,12930,12930,12930,0,0,22500,22500,12500,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,35430,1085,0,0,55,230,800,1030,826,1028,360,190,0,200,120,48,110,1287,259,13,0,100,146,0,,,,,,,,,,,,,,,,,,,,,,2,,0,0,,74,4,1
2018,25200331,P,619.2762041,,1208.878806,G2,1,1,G1,G2,G2,G2,G2,1,,G1,1,,,84,G5,7,G4,3,1,G1,G1,G1,G1,G2,Q1,,Q1,G1,Q1,,Q1,Q1,,Q1,300,100,100,100,0,0,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,300,330,0,0,8,82,240,322,329,200,120,20,0,20,10,0,30,201,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,0,0,,65,4,4
2018,25200361,F,953.8897153,1867.380413,,G2,1,1,G2,G2,G2,G2,G2,2,1,G1,1,F,9,63,G5,2,G2,1,3,G3,G3,G1,G1,G2,Q1,Q1,,G1,Q1,Q1,,Q1,Q1,,80,80,50,50,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,80,0,0,0,0,0,79,,,,,,,,,1,1,1,0,0,0,0,1,1,1,2,2,2,,,4,2,,,,,,,,,,,,,,,,,,,
2018,25201231,P,1114.645122,,2224.37994,G2,1,4,G2,G2,G2,G2,G1,2,1,G1,2,A,6,53,G4,4,G3,4,1,G1,G1,G3,G1,G2,Q2,,Q2,G2,Q2,,Q3,Q3,,Q3,18300,1150,1150,1150,0,0,17150,17000,17000,0,0,150,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,18300,2982,360,700,275,247,1400,1647,2901,1240,480,240,0,60,240,120,100,1321,81,12,69,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,80,100,150,5,,,
2018,25501201,F,890.3806867,1784.701089,,G2,1,3,G2,G2,G2,G2,G2,6,1,G4,2,Q,2,55,G4,3,G3,2,1,G1,G1,G4,G2,G1,Q5,Q5,,G6,Q5,Q5,,Q5,Q5,,379450,15850,15850,15850,0,0,363600,335000,59000,276000,0,28600,3600,25000,15000,10000,67800,60800,35000,0,0,0,20000,15000,0,0,35000,0,0,0,0,15000,0,0,20000,0,0,35000,0,0,35000,0,23000,0,13000,0,10000,0,0,0,18000,0,5000,0,0,0,0,0,9000,14000,9000,14000,0,2800,0,0,7000,22115,19600,2515,311650,22427,0,19400,3027,0,0,0,12864,,,,,,,,,9563,9563,2795,2053,1200,1000,2515,2,2,1,2,3,1,2,4,,1,,3,,2,,,2,,2,,1,,,,,,,,
2018,25501221,P,913.0169312,,1822.011784,G2,1,2,G2,G2,G2,G2,G2,3,1,G2,2,C,8,60,G5,1,G1,2,1,G1,G1,G2,G2,G1,Q4,,Q4,G5,Q3,,Q3,Q3,,Q3,27627,7627,7627,7627,0,0,20000,20000,20000,0,0,0,0,0,0,0,3750,3750,3750,0,0,0,0,0,0,3750,3750,0,0,0,0,,,,,,3750,0,0,0,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,890,700,190,23877,7303,7290,3,10,0,0,0,5866,2394,600,500,0,180,120,204,790,3831,1437,376,511,120,240,190,,,,,,,,,,,,,,,,,,,,,,1,64,200,300,3,,,
2018,25501231,F,627.3542637,1257.484416,,G2,2,1,G2,G2,G2,G2,G2,4,1,G3,1,T,9,63,G5,4,G3,3,1,G1,G1,G4,G1,G1,Q1,Q1,,G1,Q4,Q4,,Q4,Q4,,46000,1000,1000,1000,0,0,45000,45000,45000,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,15,15,0,41500,889,0,400,149,340,0,340,589,,,,,,,,,300,300,30,0,150,120,0,1,8,1,2,3,2,,,2,2,,,,,,,,,,,,,,,,,,,
2018,25501241,F,898.6607835,1801.29792,,G2,2,2,G1,G2,G2,G2,G2,1,,G1,2,Q,9,71,G5,2,G2,2,1,G1,G1,G2,G2,G2,Q1,Q1,,G2,Q2,Q2,,Q2,Q2,,13813,13,13,13,0,0,13800,13500,12000,1500,0,300,200,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13813,1404,490,20,2,872,20,892,1318,,,,,,,,,86,86,16,0,40,30,0,1,2,1,2,2,2,,,4,2,,,,,,,,,,,,,,,,,,,
2018,25501251,F,945.1058763,1894.393614,,G2,1,3,G2,G2,G2,G2,G2,6,1,G4,2,L,2,70,G5,4,G3,2,1,G1,G1,G2,G2,G1,Q5,Q5,,G6,Q5,Q5,,Q5,Q5,,72760,10330,10330,9830,500,0,62430,55000,30000,25000,0,7430,6230,1200,1200,0,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,270,270,0,69760,13773,1226,9187,150,3210,0,3210,11469,,,,,,,,,2304,2304,1260,374,270,400,0,2,1,1,2,3,1,2,2,,2,,3,,2,,,2,,2,,1,,,,,,,,
2018,25503371,P,693.4915925,,1417.438542,G2,1,2,G1,G2,G2,G2,G1,5,3,G3,2,,,80,G5,7,G4,2,1,G1,G1,G3,G2,G2,Q1,,Q1,G1,Q2,,Q2,Q3,,Q3,17322,7150,7150,7150,0,0,10172,10000,10000,0,0,172,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,17322,929,154,0,131,394,250,644,906,555,60,108,0,230,60,24,73,578,23,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,85,200,250,4,,,
2018,25503381,P,226.6693118,,463.2930265,G2,2,4,G2,G2,G1,G2,G2,1,,G1,2,,,70,G5,7,G4,3,2,G2,G2,G3,G2,G2,Q2,,Q2,G3,Q2,,Q2,Q3,,Q3,14651,13051,3851,3851,0,9200,1600,600,0,600,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,14651,3376,1561,0,223,1592,0,1592,2606,2390,420,192,528,144,470,120,516,3160,770,52,358,0,360,0,,,,,,,,,,,,,,,,,,,,,,2,,0,0,,67,2,3
2018,25503391,P,619.3149533,,1265.827724,G2,1,3,G2,G2,G2,G2,G1,4,1,G3,2,D,3,56,G4,1,G1,2,1,G1,G1,G3,G2,G1,Q4,,Q4,G5,Q4,,Q4,Q4,,Q4,36843,9400,9400,9400,0,0,27443,26000,6000,20000,0,1443,1100,343,343,0,514,514,400,0,0,0,0,0,0,400,0,0,0,400,0,,,,,,0,0,400,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,114,0,0,0,1186,1118,68,36329,8116,8073,0,43,0,0,0,6813,2342,360,156,101,650,320,168,587,3645,1303,289,564,270,112,68,,,,,,,,,,,,,,,,,,,,,,1,60,150,200,3,,,
2018,26200341,P,909.5531277,,1859.050165,G2,1,1,G1,G2,G2,G2,G2,6,1,G4,1,A,6,69,G5,4,G3,4,1,G1,G1,G2,G2,G2,Q3,,Q3,G4,Q5,,Q5,Q5,,Q5,76012,37041,37041,37041,0,0,38971,38871,26000,12871,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,76012,5153,0,0,1672,3481,0,3481,4989,1182,600,204,0,20,100,48,210,1346,164,110,0,30,24,0,,,,,,,,,,,,,,,,,,,,,,1,85,150,200,3,,,
2018,26501291,F,927.5908457,1859.286053,,G2,1,2,G1,G2,G2,G2,G2,7,1,G4,2,,,66,G5,7,G4,2,1,G1,G1,G3,G2,G1,Q5,Q5,,G6,Q5,Q5,,Q5,Q5,,124830,16200,16200,16200,0,0,108630,106000,75000,31000,0,2630,2580,50,50,0,8580,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,8500,90,90,0,116250,10728,1322,0,1080,8326,0,8326,9510,,,,,,,,,1218,1218,280,338,300,300,0,1,2,3,2,2,2,,,1,2,,2,,2,,,1,20,,,1,,,,,,,,
2018,26503301,P,610.9955961,,1248.823657,G2,2,2,G2,G2,G1,G2,G1,4,1,G3,2,,,39,G2,7,G4,4,1,G1,G1,G1,G1,G1,Q1,,Q1,G2,Q1,,Q1,Q1,,Q1,4050,50,50,50,0,0,4000,4000,4000,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,2000,0,0,0,0,0,1000,1000,1000,0,0,0,1000,,,,,,1000,1000,0,0,0,0,0,2121,2000,121,2050,1498,0,0,0,1498,0,1498,1377,1330,380,260,50,50,70,120,400,1451,121,0,0,0,0,121,,,,,,,,,,,,,,,,,,,,,,1,60,100,150,4,,,
2018,26503311,P,602.844209,,1176.802181,G2,2,1,G1,G2,G2,G2,G2,2,1,G1,1,,,71,G5,7,G4,3,1,G1,G1,G3,G1,G1,Q1,,Q1,G2,Q3,,Q3,Q3,,Q3,19000,4542,4542,4542,0,0,14458,13000,13000,0,0,1458,600,858,858,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,100,0,0,0,500,500,0,18900,1375,1122,0,94,39,120,159,1153,1455,600,140,0,0,120,75,520,1677,222,21,51,50,100,0,,,,,,,,,,,,,,,,,,,,,,1,80,200,200,2,,,
2018,26503321,P,658.5362875,,1285.517763,G2,1,2,G2,G2,G2,G2,G2,3,1,G2,2,A,6,65,G5,4,G3,2,1,G1,G1,G2,G3,G2,Q3,,Q3,G3,Q4,,Q4,Q4,,Q4,48392,29520,29520,29520,0,0,18872,16500,8000,8500,0,2372,2200,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,48392,3646,0,1000,535,2111,0,2111,3485,1970,500,250,0,150,250,120,700,2131,161,102,59,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,72,150,200,3,,,
2018,26503351,F,718.298194,1473.082414,,G2,1,3,G2,G2,G2,G2,G2,7,1,G4,2,O,3,39,G2,1,G1,2,5,G4,G4,G2,G2,G1,Q4,Q4,,G4,Q1,Q1,,Q1,Q1,,1530,1030,1030,1030,0,0,500,0,0,0,0,500,500,0,0,0,11970,11970,196,0,0,0,0,0,196,0,196,0,0,0,0,196,0,0,0,0,0,0,196,0,0,196,5380,0,0,0,5380,0,0,0,0,3180,500,0,1700,0,4200,0,1180,0,5380,0,972,0,0,5422,0,1968,1628,340,-10440,5576,5292,0,7,37,240,277,4342,,,,,,,,,1234,1234,245,649,0,0,340,3,6,1,2,2,1,1,2,,3,1,1,3,1,1,1,3,,1,1,3,,,,,,,,
2018,26503361,F,850.8515602,1744.922207,,G2,1,4,G2,G2,G2,G2,G2,5,1,G4,2,G,5,44,G3,1,G1,2,1,G1,G1,G3,G3,G2,Q5,Q5,,G6,Q4,Q4,,Q4,Q4,,34394,16984,16984,16984,0,0,17410,16000,13000,3000,0,1410,1070,340,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34394,11583,10307,247,1029,0,0,0,9574,,,,,,,,,2009,2009,984,659,360,6,0,4,5,2,1,1,1,5,1,,2,,,,,,,,,,,,,,,,,,,
2018,27501201,F,1169.793837,2344.763723,,G2,1,4,G2,G2,G2,G2,G1,7,1,G4,2,F,3,48,G3,1,G1,2,1,G1,G1,G3,G2,G1,Q5,Q5,,G6,Q5,Q5,,Q5,Q5,,165305,28905,28905,28905,0,0,136400,136000,55000,81000,0,400,350,50,50,0,40540,23540,23540,0,23540,0,0,0,0,0,0,0,23540,0,0,0,0,23540,0,0,23540,0,0,0,23540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,7240,6460,780,124765,17263,16216,0,115,932,0,932,12852,,,,,,,,,4411,4411,768,1363,800,700,780,1,5,1,2,2,1,3,4,,1,,1,2,2,,,1,30,,,1,,,,,,,,
2018,27501221,P,942.1470867,,1880.143769,G2,1,3,G2,G2,G2,G2,G2,6,1,G4,2,F,7,55,G4,4,G3,2,1,G1,G1,G2,G1,G1,Q3,,Q4,G4,Q3,,Q3,Q3,,Q3,27070,3270,3270,770,2500,0,23800,16000,16000,0,0,7800,2300,5500,5000,500,3120,3120,3120,3120,0,0,0,0,0,0,3120,0,0,0,0,,,,,,3120,0,0,0,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,1020,840,180,23950,5404,0,5400,4,0,0,0,4424,3726,800,390,500,36,600,200,1200,4706,980,158,542,0,100,180,,,,,,,,,,,,,,,,,,,,,,1,70,250,300,4,,,
2018,27501231,F,965.3006105,1934.872439,,G2,2,3,G2,G2,G2,G2,G1,4,1,G3,2,,,70,G5,7,G4,3,3,G3,G3,G1,G2,G2,Q1,Q1,,G2,Q1,Q1,,Q1,Q1,,505,505,305,305,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,1722,304,0,0,1418,0,1418,1716,,,,,,,,,6,6,0,0,5,1,0,2,1,1,2,2,1,1,2,,2,,,,,,,,,,,,,,,,,,,
2018,27501251,P,1632.325334,,3257.459848,G2,1,4,G2,G2,G2,G2,G2,6,4,G3,2,L,2,40,G3,4,G3,2,1,G1,G1,G2,G2,G2,Q4,,Q4,G4,Q4,,Q4,Q5,,Q5,60092,29364,29364,29364,0,0,30728,30000,30000,0,0,728,600,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,60092,5746,4118,1000,628,0,0,0,4925,2190,720,360,180,120,240,120,450,3011,821,113,438,220,50,0,,,,,,,,,,,,,,,,,,,,,,1,65,200,250,2,,,
2018,27503341,F,780.0503182,1537.082911,,G1,1,4,G2,G2,G2,G2,G2,7,1,G4,2,C,2,42,G3,1,G1,2,2,G2,G2,G2,G2,G1,Q5,Q5,,G5,Q4,Q4,,Q4,Q4,,43770,43220,10220,10220,0,33000,550,0,0,0,0,550,550,0,0,0,10000,10000,10000,0,0,10000,0,0,0,0,10000,0,0,0,0,10000,0,0,0,0,0,0,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,550,33770,9033,8932,101,0,0,0,0,7245,,,,,,,,,1788,1788,668,570,0,0,550,3,6,1,2,2,2,,,1,1,,2,,2,,,1,30,,,1,,,,,,,,
2018,27503351,F,693.016703,1421.235256,,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,A,6,60,G5,4,G3,2,1,G1,G1,G4,G1,G2,Q3,Q3,,G3,Q5,Q5,,Q5,Q5,,90271,61028,61028,51028,10000,0,29243,22500,9500,13000,0,6743,5100,1643,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,525,53,90271,4460,0,1700,1760,0,1000,1000,3423,,,,,,,,,1037,1037,102,347,500,35,53,4,2,4,2,2,1,5,5,,2,,,,,,,,,,,,,,,,,,,
2018,27503361,F,600.0657941,1174.717677,,G2,1,3,G2,G2,G2,G2,G2,4,1,G3,2,H,8,61,G5,4,G3,2,1,G1,G1,G4,G1,G1,Q4,Q4,,G4,Q5,Q5,,Q5,Q5,,106094,29028,29028,28028,1000,0,77066,59000,25000,34000,0,18066,3880,14186,686,13500,2800,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700,0,0,100,420,420,0,103294,6957,1791,3600,820,746,0,746,6151,,,,,,,,,806,806,101,485,0,220,0,1,2,3,2,3,2,,,3,2,,2,,2,,,1,10,,,1,,,,,,,,
2018,27503371,F,553.7187782,1083.986528,,G2,1,2,G2,G2,G2,G2,G2,2,1,G1,2,A,6,65,G5,4,G3,2,1,G1,G1,G2,G1,G1,Q3,Q3,,G3,Q4,Q4,,Q4,Q4,,40690,21990,21990,21990,0,0,18700,18700,17000,1700,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,40390,3592,600,100,606,2286,0,2286,3559,,,,,,,,,33,33,29,4,0,0,0,1,2,3,2,2,2,,,3,2,,,,,,,,,,,,,,,,,,,
2018,27503381,F,930.4265929,1821.447876,,G2,2,5,G2,G2,G2,G2,G2,2,1,G1,2,I,4,61,G5,2,G2,3,1,G1,G1,G2,G2,G2,Q2,Q2,,G2,Q2,Q2,,Q2,Q2,,11250,250,250,250,0,0,11000,11000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,960,72,11250,2007,1534,193,7,273,0,273,1737,,,,,,,,,270,270,15,83,100,0,72,2,1,1,1,1,1,6,1,,2,,,,,,,,,,,,,,,,,,,
2018,27503391,F,728.4486692,1435.402275,,G1,2,3,G2,G2,G2,G2,G2,4,1,G3,2,Q,4,54,G4,1,G1,3,1,G1,G1,G2,G2,G1,Q2,Q2,,G3,Q2,Q2,,Q1,Q1,,13996,3706,3706,3706,0,0,10290,10200,10200,0,0,90,90,0,0,0,9895,9895,7345,7345,0,0,0,0,0,0,7345,0,0,0,0,0,7345,0,0,0,7345,0,0,0,7345,0,2550,0,0,0,0,0,2550,0,2550,0,0,0,0,0,0,0,0,2550,0,2550,0,0,0,0,0,5586,5100,486,4101,3481,2009,0,13,1459,0,1459,1651,,,,,,,,,1830,1830,63,181,1100,0,486,3,2,1,2,2,2,,,1,3,8,3,,2,,,2,,1,2,1,,,,,,,,
2018,28200251,P,895.9317583,,1787.916703,G2,2,1,G1,G2,G2,G2,G2,2,1,G1,1,N,9,65,G5,1,G1,4,3,G3,G2,G1,G1,G1,Q2,,Q2,G2,Q1,,Q1,Q1,,Q1,3005,3005,5,5,0,3000,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,12,0,0,0,29,29,0,2993,1974,1320,0,0,654,0,654,1679,649,164,174,0,68,120,42,81,944,295,1,42,240,12,0,,,,,,,,,,,,,,,,,,,,,,1,75,70,120,5,,,
2018,28200291,P,934.1812243,,1864.247136,G2,1,4,G2,G2,G2,G2,G2,6,1,G4,2,S,3,49,G3,1,G1,2,1,G1,G1,G2,G2,G1,Q5,,Q5,G6,Q5,,Q5,Q5,,Q5,89165,14365,14365,14365,0,0,74800,70000,70000,0,0,4800,4500,300,300,0,15000,15000,15000,15000,0,0,0,0,0,0,15000,0,0,0,0,,,,,,15000,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,23070,22230,840,74165,10703,10657,0,46,0,0,0,8083,5378,600,200,2000,30,300,200,2048,7998,2620,724,556,400,100,840,,,,,,,,,,,,,,,,,,,,,,1,70,200,300,4,,,
2018,28200331,P,940.8472315,,1923.012683,G2,1,3,G2,G2,G2,G2,G2,6,1,G4,2,P,3,45,G3,1,G1,2,1,G1,G1,G2,G2,G2,Q3,,Q3,G3,Q3,,Q3,Q3,,Q4,27100,4100,4100,4100,0,0,23000,20000,20000,0,0,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,27100,4097,4088,0,9,0,0,0,3664,3114,1000,300,500,200,350,264,500,3547,433,97,336,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,70,250,300,3,,,
2018,28503301,F,486.7093175,952.8055833,,G2,2,5,G2,G1,G2,G2,G2,2,1,G1,2,I,4,70,G5,4,G3,3,5,G4,G4,G2,G2,G1,Q2,Q2,,G2,Q1,Q1,,Q1,Q1,,3702,2702,2702,1402,1300,0,1000,0,0,0,0,1000,0,1000,500,500,700,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,700,0,0,0,0,700,0,700,0,0,0,0,700,0,0,0,0,0,0,36,0,36,3002,2350,155,1500,0,695,0,695,2119,,,,,,,,,231,231,1,24,0,170,36,1,2,1,2,1,2,,,3,2,,2,,2,,,2,,2,,1,,,,,,,,
2018,29200241,P,1185.921939,,2366.619582,G2,1,3,G2,G2,G2,G2,G1,6,1,G4,2,R,2,52,G4,3,G3,2,3,G3,G2,G2,G1,G1,Q5,,Q5,G6,Q5,,Q5,Q5,,Q5,93220,21720,17720,12720,5000,4000,71500,0,0,0,0,71500,1500,70000,20000,50000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,9000,0,0,0,0,9000,0,0,9000,0,0,0,0,,,,,,9000,0,0,0,0,0,0,4136,3200,936,84220,10002,0,10000,2,0,0,0,8334,5240,2200,150,1800,100,360,350,280,6908,1668,71,341,200,120,936,,,,,,,,,,,,,,,,,,,,,,1,80,200,300,3,,,
2018,29200311,P,640.1709389,,1308.455606,G2,2,2,G2,G2,G2,G2,G2,1,,G1,2,Q,9,82,G5,2,G2,3,5,G4,G4,G2,G1,G2,Q1,,Q1,G1,Q1,,Q1,Q1,,Q1,1533,1533,1533,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,1533,596,108,0,51,417,20,437,572,304,150,61,0,23,15,27,28,328,24,1,23,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,85,50,100,5,,,
2018,30200221,P,1532.689048,,2989.129483,G1,2,2,G2,G2,G2,G2,G1,4,1,G3,2,,,58,G4,7,G4,2,1,G1,G1,G2,G2,G1,Q3,,Q3,G3,Q3,,Q3,Q3,,Q3,23529,3529,3529,3529,0,0,20000,20000,20000,0,0,0,0,0,0,0,7000,7000,7000,7000,0,0,0,0,0,0,7000,0,0,0,0,,,,,,7000,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,2230,2000,230,16529,4448,0,4200,1,247,0,247,3677,2450,600,288,0,40,703,120,699,3221,771,21,130,330,60,230,,,,,,,,,,,,,,,,,,,,,,2,,0,0,,57,3,1
2018,30200271,P,1310.76151,,2556.314916,G1,1,4,G2,G2,G2,G2,G2,4,1,G3,2,C,8,40,G3,1,G1,2,1,G1,G1,G2,G2,G1,Q4,,Q4,G4,Q4,,Q4,Q3,,Q3,36783,3118,3118,3118,0,0,33665,33000,33000,0,0,665,150,515,515,0,11508,11508,11508,11508,0,0,0,0,0,0,11508,0,0,0,0,,,,,,11508,0,0,0,11508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,768,512,256,25275,5850,5843,2,5,0,0,0,4558,2820,720,300,480,240,60,240,780,4112,1292,249,427,360,0,256,,,,,,,,,,,,,,,,,,,,,,1,60,200,300,4,,,
2018,30200371,F,1037.647057,2111.254504,,G2,1,4,G2,G2,G2,G2,G2,6,1,G4,2,F,3,54,G4,1,G1,2,1,G1,G1,G2,G2,G1,Q3,Q3,,G4,Q4,Q4,,Q4,Q4,,40351,6186,6186,6186,0,0,34165,32000,32000,0,0,2165,2100,65,65,0,3840,3840,3000,3000,0,0,0,0,0,0,3000,0,0,0,0,0,0,3000,0,0,3000,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0,0,0,1155,1063,92,36511,5045,4508,300,237,0,0,0,3593,,,,,,,,,1452,1452,472,628,130,130,92,1,2,1,2,1,1,7,5,,2,,3,,2,,,1,30,,,1,,,,,,,,
